行番号	投稿時間	投稿者	メッセージ	スパチャ
400	01:39:17	J u d a S S	夏だしスパイシーな煮玉子食べたい	
401	01:39:49	ねこくーる	どんどん寝ていく	
402	01:39:49	にけい	ポン酢とか	
403	01:40:14	J u d a S S	黒胡椒とバジルの煮玉子	
404	01:43:20	J u d a S S	今更だけどこのゲームのSEいい なんか心地いい	
405	01:44:27	ねこくーる	リュードさんが恋しい	
406	01:45:33	にけい	ゲルドブレイム入れたいよね	
407	01:46:31	究極ド根性ダイコン	リュードさんのどんがどんがが恋しい	
408	01:48:41	究極ド根性ダイコン	惜しい作品だ…	
409	01:48:56	HILO	おいしい煮玉子	
410	01:49:18	らうらう	GCミニは激戦区になりそう	
411	01:49:25	HILO	マリオサンシャインやるの？	
412	01:50:10	らうらう	もうSwitchにVCでだしてほしい	
413	01:50:17	HILO	なるほどね	
414	01:50:49	HILO	逆にＧＣジャンボにしてバカでかいＧＣ作ろう	
415	01:51:21	らうらう	ダイマックスかな？	
416	01:52:03	リフェ	デカいGCの中でGCできたら楽しそう	
417	01:52:18	HILO	ポケモンコロシアムとかも入れてほしい	
418	01:52:44	にけい	無茶苦茶調整大変そう…	
419	01:53:55	リフェ	サターンは選出大変そう	
420	01:54:13	カギカギ	バーチャファイター入りそう	
421	01:54:18	究極ド根性ダイコン	デス様は確実に入るよね	
422	01:54:37	motiyomogi	ナイツ	
423	01:55:31	白銀ユリア	おいしいにまたご	
424	01:56:12	通り縋りのRPGマニア	バテンは名前だけしか聞いたことないのです|w・)おいしい煮玉子	
425	01:56:39	ryo hirano	グンペイ面白いよね	
426	01:57:10	にけい	ワンダースワンはグンペイしか知らない…	
427	01:57:38	リフェ	ワンダースワンのアークザラッドやりたいなぁ	
428	01:57:42	motiyomogi	ほえ～	
429	01:57:50	白銀ユリア	ワイルドカードやりたいけどワンダースワンが壊れました（、ｘ、	
430	01:57:51	通り縋りのRPGマニア	エメラルドスラッシュがエメラルドスプラッシュに見えた私は末期|w°)	
431	01:57:55	Ami Saika	草	
432	01:57:56	カーマイン	へー	
433	01:58:00	カギカギ	そんなに	
434	01:58:19	ryo hirano	あのレベルなら直撮りしてもいい気がする	
435	01:59:07	HILO	つまり四八も再評価の流れが？	
436	01:59:11	J u d a S S	このゲームのCM曲改めて聴き直したけどめっちゃ良かった	
437	01:59:27	HILO	そのはず	
438	01:59:45	HILO	クゥ姉ちゃんがスマホで視聴してそう	
439	02:00:39	ryo hirano	モーションがモノリスだなぁ	
440	02:00:50	HILO	若い子多そうだからな	
441	02:01:07	HILO	ＰＳ2って結構古いんだよ？姉ちゃん	
442	02:01:08	J u d a S S	草	
443	02:01:08	白銀ユリア	アンリミテッドサガもそろそろ再評価されるべき	
444	02:01:12	リフェ	草	
445	02:01:13	ホワイトラン衛兵	草	
446	02:01:14	motiyomogi	草	
447	02:01:18	Ryo Kamiya	草	
448	02:01:19	Ami Saika	草	
449	02:01:21	カーマイン	草	
450	02:01:21	カギカギ	草	
451	02:01:26	HILO	ＪＫだった	
452	02:01:30	ryo hirano	PS2って最新機種でしょ？	
453	02:01:39	ホワイトラン衛兵	かわいい	
454	02:01:39	sas b	JDより若い！	
455	02:02:53	J u d a S S	TIZ…	
456	02:03:09	Ami Saika	結局奇ゲー	
457	02:03:31	通り縋りのRPGマニア	メガドライブが最新機種だったと思うんですよぉ(洗脳済み)	
458	02:03:49	HILO	なるほど	
459	02:04:01	カーマイン	なるほどね	
460	02:04:03	究極ド根性ダイコン	そうなのか…	
461	02:04:10	HILO	そうなのか	
462	02:04:12	白銀ユリア	メガドライブすごい	
463	02:04:17	Ami Saika	メガドライブ5くらいまで出てるんだっけ	
464	02:04:22	リフェ	セガはブラジルで人気だったのか…	
