行番号	投稿時間	投稿者	メッセージ	スパチャ
181	00:00:36	網目_模様	こんばんはー（ｷﾀ――(ﾟ∀ﾟ)――!!	
182	00:00:36	Marisael Monaca_Lucifero	きたあああああああああああああ	
183	00:00:36	Semi	大魔王様が来た！貴重なツッコミ役だ！！	
184	00:00:37	由良	待ってたぞーーー	
185	00:00:37	ディターミン	きたー	
186	00:00:37	uraraうらら	ヒヤッは～～ー	
187	00:00:37	くろなぎ	なんかさっそくヤバくない	
188	00:00:37	かみだよ.	きたー！	
189	00:00:37	SS SS	おおおお	
190	00:00:37	むぎやちゃんねる	こんばんはー！	
191	00:00:37	うずうず	こんばんは	
192	00:00:37	湯葉	きたわね	
193	00:00:37	村人	来たー	
194	00:00:38	シーサイド	きたのだ	
195	00:00:38	potage10	おねーちゃんＭＯＤ！！！	
196	00:00:39	キッサ	きた！	
197	00:00:39	つみっく	今日は豪華すぎないか	
198	00:00:40	Parstar 3732	きたああああああああ	
199	00:00:40	八木谷	絵面で草	
200	00:00:40	Zenmai	イヤホンの準備をしないと…！	
201	00:00:40	みね	やったーーーーーーーー	
202	00:00:40	一般通過デーモン	きたあああ	
203	00:00:41	真面目なあっくん	こんばんは	
204	00:00:42	T T	なんだこの声	
205	00:00:42	たり	すげえ	
206	00:00:42	らうらう	草	
207	00:00:42	のんびりライフ	こんばんは～☺	
208	00:00:43	那。	きたあああああ	
209	00:00:43	リンぐだお	こんばんは〜！	
210	00:00:43	ナッツ店長	あっこれはだめですね（）	
211	00:00:43	rytjak ejrna	こんばんは	
212	00:00:43	ラークラーク	こんばんわ	
213	00:00:44	コロ鈴の実	こんばんわＢＡＮ盛り	
214	00:00:44	あっくん大魔王	あぁ凄い！	
215	00:00:44	こみこ	モデル凄い！	
216	00:00:45	こーげん	こんばんはー	
217	00:00:45	おくら	こんばんはー！	
218	00:00:45	yuuki	全員分のモデルきたあああ！	
219	00:00:45	レプラ	おお	
220	00:00:45	takaki ikegawa	すげー！	
221	00:00:45	しるば	こんばんはー	
222	00:00:45	ナウ	再現率すげえ	
223	00:00:46	カマキリ星人	こんばんは	
224	00:00:46	DOESアメン	こんばんは	
225	00:00:46	Aさん	変なの見えてる…	
226	00:00:46	しおん提督	きた！	
227	00:00:47	リョウ	こんばんは	
228	00:00:47	しまこ	あっ	
229	00:00:47	ぼたん	こっmなんはー	
230	00:00:47	シノ	距離感草	
231	00:00:47	イリアス	俺達の姉ちゃんがねちょねちょになると聞いて	
232	00:00:48	ナナコ	滑ってるｗ	
233	00:00:48	究極ド根性ダイコン	開幕喘ぎ	
234	00:00:48	こいこいちゃんねる Koikoi Channel	やったのにゃ	
235	00:00:48	Amserd	みんな#Dだ	
236	00:00:49	ヒリア	モデルすごい！	
237	00:00:49	もっけい	MODあるのか	
238	00:00:49	最北のヒロッピー	L4D2じゃあああああああ	
239	00:00:49	D W	狂気の世界の始まりや	
240	00:00:50	マキシマムイモ	きたーー	
241	00:00:51	綿棒	ゲームの中にいる！！	
242	00:00:51	キャッツあざらし	BANRTAはじまた	
243	00:00:51	SHIN SASAO	ゆあちゃんから	
244	00:00:51	ベリアル	台湾ドルニキ	
245	00:00:52	初月初世	ついに始まりましたなぁ	
246	00:00:52	naegis	こんばんは！	
247	00:00:52	白猫きゃっとちゃん	声がww	
248	00:00:53	EEB	きた	
249	00:00:53	阿久津零	おおおおおおすげぇ	
250	00:00:53	餃子の皮むき	全員いる！	
251	00:00:53	ウイｌお	きたー	
252	00:00:53	のうぇいうぇいうぇい	やあ	
253	00:00:54	ビスケット・ココア	ロボしかいねぇな！！	
254	00:00:54	みょんアリ	こんばんは〜	
255	00:00:54	凉	はじまた	
256	00:00:54	柚子湯	こんばんはー	
257	00:00:54	コスモス_	こんばんは	
258	00:00:54	はらまき	ｌ４ｄ２やあ	
259	00:00:54	ハチ	すっげぇ！	
260	00:00:54	コウルド	こんばんわー	
261	00:00:55	七志野五平	今のところ全員スケベ	
262	00:00:55	一般人N_P	なんだこれは！？	
263	00:00:55	オクトパス	BANされない？大丈夫？	
264	00:00:56	roria	無事を祈ります	
265	00:00:56	佐藤仁	おおモデルが	
266	00:00:56	てばさき	こんばんはー	
267	00:00:56	ふかふかマスク	すごい！	
268	00:00:56	ジョナサン・グレーン	来てしまったな…	
269	00:00:56	わらびもち	初手放送事故で草	
270	00:00:56	鼠犬/チューケン	音が途切れ途切れww	
271	00:00:57	とり	ええやん！	
272	00:00:57	A-100100	ホバー移動草	
273	00:00:58	たいやき	ギリギリ間に合ったか	
274	00:00:58	marupop	すげー	
275	00:00:59	砂糖	メンツが濃すぎるでしょ！	
276	00:00:59	桔梗	こんばんはー	
277	00:00:59	ラーペ	！？おお！ＭＯＤか	
278	00:01:00	ふみさん	こんばんわ	
279	00:01:00	ヘクトカルパス	距離感wwwwwwwww	
280	00:01:00	Zexeed	JCがいる	
281	00:01:00	レモンティー	淫淫淫淫	
282	00:01:00	橘花茶-きっかちゃ-	きたー	
283	00:01:00	佐藤ぽんこつ犬	モデルすげぇや	
284	00:01:00	味付けタマゴ	わ～い	
285	00:01:01	加瀬薫	やべえ奴らで草	
286	00:01:01	一色楓恋	きたー	
287	00:01:01	しろういっち	こんー	
288	00:01:01	魚類	全員好きの神コラボ！	
289	00:01:01	かたもく	バーチャル警察だ！	
290	00:01:01	大福蕨	楽しみ	
291	00:01:02	にぼっしー	MODすごーい	
292	00:01:02	あにあな#凛fam	こんばんわー	
293	00:01:03	イ シダ イ	すげえ	
294	00:01:03	の窓お茶	(放送を)BAN!BAN!	
295	00:01:03	酒呑童子	スポンサー周恩来で大草原	
296	00:01:03	いぶきんぐ	こんばんわ	￥1,000
297	00:01:03	カタリナのネーコハルト	こんばんは	
298	00:01:04	まにまに	猫盛ィ！	
299	00:01:04	まかべ	すげえ！	
300	00:01:04	斉藤マナ	初見です	
301	00:01:05	周恩来	なんかすごいことになってる	
302	00:01:06	R gon	お姉ちゃん視点ええぞ！ええぞ！	
303	00:01:06	ヘンリーダーガー	こんばんわああぁぁぁｌ！	
304	00:01:06	ヴァンダイン	全員モデルいいね	
305	00:01:07	akimay00	なんだこの組み合わせ！？	
306	00:01:07	MIKO MMM	お姉ちゃんぼっちやんけ	
307	00:01:08	ヨモギ	おー	
308	00:01:08	- 567	こんばんはー	
309	00:01:08	kurokuma	すごい	
310	00:01:08	安達抱月	なぜクゥちゃんだけ右にいるんだｗ	
311	00:01:08	Marisael Monaca_Lucifero	Modｗやはりニーツちゃんかｗ	
312	00:01:08	暁に堕つ	こんばんは～♪	
313	00:01:08	霧谷レイラ	こんばんは！	
314	00:01:09	ちゅー	淫淫淫淫コラボ	
315	00:01:09	あざーら	きた！	
316	00:01:09	湯葉	もしかして全員オリジナルモデルかこれ？	
317	00:01:09	あああいいい	隙あらば除き	
318	00:01:10	むさし	大佐ァ！	
319	00:01:10	徳川慶喜	またセクハラしてる	
320	00:01:11	あんきも[Unlucky Morpheus]大好き	クゥちゃんニーツちゃんすこ	
321	00:01:11	channel stickman	淫淫淫淫	
322	00:01:11	グエス -VEx Gues Ch-	何だこのメンツ！？	
323	00:01:11	ghost11 lone_	レディィィィィスアァァァンドジェントルメェェェン！バーチャルユーチューバーからの刺客、皆さんご存知のあの四人が、予測可能回避不可能な奇想天外とんでもチームを組んでL4D2に殴り込みだァ！ それでは満を持して、全選手入場！	
324	00:01:11	山田ボブ	ヤマザキ春のＢＡＮ祭り会場はここですか？	
325	00:01:11	おしょう	絵面で草	
326	00:01:11	カツキ	こんばんは！	
327	00:01:12	羅威我	こんばんはー	
328	00:01:12	Nes Cafe	奇蹟のカーニバル草	
329	00:01:12	タコスドン	しゅごいMOD	
330	00:01:13	hiro waka	こんばんは	
331	00:01:13	マスターさん	すげぇなこれ	
332	00:01:13	にけこん	絵面がやばい	
333	00:01:13	宗博隆	はいセクハラ	
334	00:01:13	たり	早速セクハラしてる・・・	
335	00:01:13	Bozeman	全員ＭＯＤすげー	
336	00:01:13	サフォー	速攻のぞきに行って草	
337	00:01:13	響黒杜	音ががが	
338	00:01:14	れたれたす	カオスー	
339	00:01:14	ミディ / 作曲バーチャルyoutuber	BAN記念	￥2,000
340	00:01:14	いむ	こんばんわ	
341	00:01:14	醤油	全員MODだと…たまげた	
342	00:01:15	死ニ神。ch	ｷﾀ━━━━(ﾟ∀ﾟ)━━━━!!	
343	00:01:15	no on	ニーツちゃんもうスカート覗いてるやんけ！	
344	00:01:15	キッサ	全員MODだ！	
345	00:01:15	ナッツ店長	ニーツちゃん相変わらずＬ４Ｄと相性悪いな	
346	00:01:15	モヒカン	ニーツすごいなほんまに	
347	00:01:16	uraraうらら	スカートめくるな！！！	
348	00:01:16	グピ	こんばんは	
349	00:01:16	おくら	みんなモデルだ	
350	00:01:16	そで	こんばんはー	
351	00:01:16	nendoki	来たか	
352	00:01:17	cotton	こんBANはー	
353	00:01:18	ショートピースロングピース	配信する旅声が変わるメカ	
354	00:01:18	ナウ	初手セクハラロボ	
355	00:01:19	アスピナはっか	バーチャル女子会ときいて	
356	00:01:19	K. u	クゥちゃんMODかわいい	
357	00:01:20	コロ鈴の実	全員分用意したんですか	
358	00:01:20	あぶりカルビン	おお、やはり皆MODあるのか	
359	00:01:20	タケバヤシ	スカートめくれ	
360	00:01:20	もっけい	誰がMOD作ったんだ？	
361	00:01:21	ヒスイ	こん	
362	00:01:21	リンぐだお	BAN盛ィ！	
363	00:01:21	Y W	こんばんはー	
364	00:01:23	ロンドベルジェニ	ニーツちゃん？	
365	00:01:23	ぽーちき	姉ちゃんMODとはニーツおつやぞ	
366	00:01:23	最北のヒロッピー	MODはニーツ氏制作かな	
367	00:01:23	モネシロ	はい草	
368	00:01:24	黒猫カロン:のんびり配信	こんばんわー	
369	00:01:24	1 5	ミディちゃん！	
370	00:01:24	山海天半	やったー	
371	00:01:24	石津琢也	あっくん笑	
372	00:01:24	Theia	Midyちゃん！？	
373	00:01:24	0126キルノ	BANされる！BANされる！	
374	00:01:25	naegis	ＢＡＮＲＴＡ	
375	00:01:25	ガア	オッツオッツ	
376	00:01:25	カーキ	ミディちゃん！	
377	00:01:26	ミソクマ	VTuber春のBAN祭り	
378	00:01:26	サイレントフォレスト	こんばんはー	
379	00:01:26	阿久津零	ミディちゃん！？	
380	00:01:26	始祖くらげ	コラボ記念	￥5,000
381	00:01:26	蓮間_S	MODだ!	
382	00:01:27	メメントモリモリ	こんBANは	
383	00:01:27	飼主.owner _blkbrudog	スパチャありなんだ	
384	00:01:28	さいおーまる	ミディさんで草	
385	00:01:28	hyperdodo	ミディちゃんまずいですよ！	
386	00:01:29	グノン	ミディちゃん！	
387	00:01:30	syouqshi Noctus	ミディちゃーん	
388	00:01:30	sio3go	おいセクハラロボ	
389	00:01:30	多摩のフクロウ	ミディちゃんｗ	
390	00:01:30	なまこ	何が起こってるんだ	
391	00:01:30	ハチ	ミディちゃん！	
392	00:01:30	右往左往	序盤からカオスやなぁ…	
393	00:01:30	ナナコ	スゥーーー	
394	00:01:31	やさシヴァ	クゥちゃん離れてて笑う	
395	00:01:32	シノ	クゥちゃん避けてて草	
396	00:01:32	モスラ	BAN記念は草	
397	00:01:32	とれーふる	待ってました	
398	00:01:32	大福蕨	バン記念草	
399	00:01:32	るーるー	すごい	
400	00:01:33	村人	近くにイヤホンがない絶望	
401	00:01:36	おかゆー	こんばんは！初見です！	
402	00:01:36	ツクザヘージ	全員MODか	
403	00:01:37	白猫きゃっとちゃん	おっちゃんスライドしてて草	
404	00:01:37	桜日ハル	クゥちゃん❤	
405	00:01:37	ばるさみこ	MOD化早すぎ	
406	00:01:37	takaki ikegawa	ミディさんwww	
407	00:01:37	mk 95	コラボ祝い	￥1,000
408	00:01:37	コウルド	スイーーー	
409	00:01:37	you you	しなないで	
410	00:01:37	MY k	全員自キャラすごいなw	
411	00:01:38	諸越みなと	BAN盛ぃ！	
412	00:01:39	お勤めサラダ	オッちゃんスケートしてるｗ	
413	00:01:39	アルフォンス・ミュシャ	ミディ殿	
414	00:01:39	十手	ミディさんちょっと	
415	00:01:40	バショウセン	はじまってしまった…	
416	00:01:40	ヨモギ	すごいすごい	
417	00:01:40	安達抱月	ミディちゃんｗｗｗ	
418	00:01:41	八木谷	BAN記念は草	
419	00:01:41	相馬そま	おおおーMODだー！	
420	00:01:41	てばさき	ミディちゃん！	
421	00:01:42	湯葉	ミディちゃんｗｗｗｗ	
422	00:01:42	ルートヴィヒ	淫淫JC淫	
423	00:01:42	霧鳥/毛玉	BAN盛ぃ！	
424	00:01:42	ヒリア	ミディちゃんｗｗ	
425	00:01:43	究極ド根性ダイコン	淫淫JC淫のはじまりだ	
426	00:01:43	Ken Boost	中国のナンバー2がスポンサーしてて草	
427	00:01:43	白菜	草	
428	00:01:44	半袖	BAN記念ｗｗｗ	
429	00:01:44	RY U	オッちゃんいる？	
430	00:01:44	ghost11 lone_	バーリ・トゥード（なんでもあり）ならこいつが怖い！壺配信にすげぇ時間を捧げたやべー奴ッ 虹彩異色で経歴異色、猫耳付きのあざとさMAX！バーチャルYouTuberのオッドアイちゃんッ！！	
431	00:01:44	がっしー	えねちゃん滑ってるw	
432	00:01:44	アリクイ	草	
433	00:01:45	you Sai	重い……	
434	00:01:45	むさし	150＄！？	
435	00:01:45	エスパード屑	なんやこのスパチャｗｗｗｗｗｗ	
436	00:01:46	SS SS	ミディさんwwww	
437	00:01:46	じゃがもり	ミディちゃん！	
438	00:01:47	桔梗	草	
439	00:01:47	カナデ	すげぇメンツだ	
440	00:01:47	太田の民	お姉ちゃんがんばれー	￥1,000
441	00:01:47	残ったコーン	こんBANわー	
442	00:01:48	cotton	ミディちゃんw BAN記念w	
443	00:01:48	ふたばred	スイーって動くのすき	
444	00:01:49	ジョージガリバー	すげー	
445	00:01:49	そで	ミディちゃん草	
446	00:01:49	宮本武蔵	早く馬越警察を呼べ！	
447	00:01:49	いむ	草	
448	00:01:52	祝福山呪詛太郎	淫は誰かと思ったら納得の人物だった	
449	00:01:52	Marisael Monaca_Lucifero	ミディちゃんｗｗｗ	
451	00:01:53	もっけい	刑務所入れられるぞ	
452	00:01:53	ぼたん	クゥちゃん春のBAN祭り	
453	00:01:54	N. Masaki	淫猫JC淫	
454	00:01:54	路傍野石之助	こんばんは！	
455	00:01:54	和泉守兼定	草	
456	00:01:54	Ash戦場の歌姫	私で隠さなきゃ！	
457	00:01:55	猫町	BAN記念ｗ	
458	00:01:55	ぐらぷる	始まってしまったあ゛あ゛あ゛あ゛	
459	00:01:56	あぶりカルビン	これがあるからえねちゃんがんばってたのかな	
460	00:01:56	B子豚	不協和音w	
461	00:01:56	ディターミン	楽しみすぎる	
462	00:01:57	akimay00	全員、狂人	
463	00:01:57	るるる	事故るんじゃねぇぞ…	￥1,000
464	00:01:58	味付けタマゴ	収容記念	
465	00:01:59	クロガネ	こんばんわー	
466	00:01:59	ミント	淫淫JC淫！こんばんは	
467	00:01:59	ミールドル	こんばんわ～	
468	00:01:59	ysnsk atクソ	かわいい	
469	00:02:00	装武	えねﾈｷだけめっちゃ色が明るい	
470	00:02:00	Aさん	BANされるまで見る	
471	00:02:00	ひーちゃーねー	なあにこれー	
472	00:02:01	カタリナのネーコハルト	クゥが距離とってんじゃん	
473	00:02:02	AI爽	バーチャル監獄かきてますね	
474	00:02:02	はらまき	ミディさんが	
475	00:02:02	naegis	コラボＢＡＮ	
476	00:02:02	オンゴロ	ニーツちゃんほんとすごい	
477	00:02:03	ミドリカワデルタ	BAN盛ィ！	
478	00:02:03	グピ	BAN記念は草	
479	00:02:03	豆腐おじさん	避けられないBAN	
480	00:02:04	コロ鈴の実	エネ姉さん元気ですね	
481	00:02:04	シュークリーン	ミディちゃんwwww	
482	00:02:05	醤油	女子会の始まりだ	
483	00:02:05	暁に堕つ	BAN記念は草	
484	00:02:06	geyser永遠番長	こんばんわ	
485	00:02:07	オクトパス	BANされてもおいしいのホント草	
486	00:02:07	うきた秀家	荒ぶるえね	
487	00:02:07	おしょう	ミディちゃん収容準備開始	
488	00:02:08	ピーナッツ	BAN記念w	
489	00:02:08	うさかめ	しらねぇ奴はモグリ♪	
490	00:02:09	こすふぃん	スポンサーになればアイコンつくぞ！	
491	00:02:09	ラスクパンネ	えねちゃん！	
492	00:02:09	Zexeed	淫武JCverBAN	
493	00:02:09	Chin Tan	ニーツちゃん声大きい	
494	00:02:10	06けいいち	万楽えねから	
495	00:02:10	potage10	淫淫淫のまえだと休憩さえもえちくみえる	
496	00:02:11	ナッツ店長	もう事故ってる！	
497	00:02:11	珍獣ウミチカ	強烈すぎる面々	
498	00:02:11	阿久津零	周囲で飛び跳ねる淫達	
499	00:02:12	初月初世	えねさんの存在感がすげぇ	
500	00:02:12	りこった	かわいい	
501	00:02:13	Y W	姉ちゃんの貞操が失われると聞いて	
502	00:02:13	魚類	コラボの時は借りてきた隣のお姉ちゃんになるエネちゃんすき	
503	00:02:14	カズキ	新鮮なコラボの時間だあああ	
504	00:02:14	諸越みなと	BAMBANJCBAN	
505	00:02:14	案山子	お！クゥちゃんがMODになってる！	
506	00:02:14	玉狛の押入れ	こんばんは	
507	00:02:14	るーるー	オッちゃん動きすごい	
508	00:02:15	んにゃっぴー	このスパチャ四等分するんかな	
509	00:02:15	時折	ＭＯＤすっごい	
510	00:02:16	ガア	いつもの周恩来	
511	00:02:16	稲瀬りぜる	今来ました。すごいもんが始まっちゃったよ…	
512	00:02:16	餃子の皮むき	暴れるなw	
513	00:02:16	えのころ草	えね姉貴草	
514	00:02:17	ghost11 lone_	特に理由はないッ ロボっ娘が強いのは当たりまえ！ 勿論天魔機忍ニハナイショダヨ！！ VT-212！ ニーツがきてくれた―――！！！	
515	00:02:17	徳川家康	ニーツｗｗｗ	
516	00:02:18	akiaki shitai	こんばんはー	
517	00:02:18	Amserd	!?	
518	00:02:19	たまたい	BAN確定ですね	
519	00:02:19	マロン	ヤベー奴しかいないやんけ	
520	00:02:19	H Y	バッタかな？	
521	00:02:19	Σ- 12	BAN盛りィ！	
522	00:02:20	しるびあサチオ	クゥちゃんが離れてる	
523	00:02:20	湯葉	グッバイ姉ちゃん	
524	00:02:20	渋谷乃々	しゅき	
525	00:02:20	コウルド	チキンレースの始まりだ	
526	00:02:21	おりはた	狂気	
527	00:02:21	nendoki		￥1,000
528	00:02:21	マスターさん	淫達が暴れてる・・・	
529	00:02:22	シノ	イクな	
530	00:02:22	凉	お姉ちゃん堕ちないで	
531	00:02:24	ジンマ	こんばんは	
532	00:02:24	綿棒	ゾンビは嫌なのぉ～	
533	00:02:24	白猫きゃっとちゃん	BAN盛ィ！	
534	00:02:25	村人	150ドルすごくない…	
535	00:02:27	クールに去るぜスピードワゴンは	初見です	
536	00:02:27	兎魔	始まってるー	
