行番号	投稿時間	投稿者	メッセージ	スパチャ
132	00:08:54	らうらう	かわいい	
133	00:09:09	ka Moni	おどしてくるやん	
134	00:09:56	小さい胡麻塩	オカルト好きの女の子地雷っぽそう	
135	00:10:12	ジョナサン・グレーン	そんなに	
136	00:10:16	近藤大輔	幽霊なんているわけないでしょｗ	
137	00:10:28	なんたら	ムゥくん…	
138	00:10:45	毒入りトマト	つよそう	
139	00:10:54	ジョナサン・グレーン	なんとなくジブリっぽい3人組	
140	00:11:00	近藤大輔	悪そうなセレブ	
141	00:11:18	小さい胡麻塩	やっぱイタリアはマーマが強いんだな…	
142	00:11:44	タケノコ男	こわい	
143	00:11:45	ジョナサン・グレーン	かわいい	
144	00:11:47	近藤大輔	次元かわいい	
145	00:11:49	なんたら	かわいい	
146	00:11:50	竹輪	かわいい	
147	00:11:50	_ Die	かわいい	
148	00:11:50	小さい胡麻塩	かわいい	
149	00:11:52	らうらう	草	
150	00:11:53	毒入りトマト	草	
151	00:11:59	sio3go	かわいい	
152	00:13:34	ka Moni	なるほど	
153	00:13:40	小さい胡麻塩	かしこい	
154	00:13:56	ジョナサン・グレーン	次元なんかかわいいね	
155	00:14:01	ka Moni	草	
156	00:14:14	ジョナサン・グレーン	かわいい	
157	00:14:15	近藤大輔	かわいい	
158	00:14:23	なんたら	パパァ～	
159	00:14:24	小さい胡麻塩	かわいい	
160	00:14:25	_ Die	かわいい	
161	00:14:26	タケノコ男	かわいい	
162	00:14:47	ジョナサン・グレーン	草	
163	00:14:54	小さい胡麻塩	草	
164	00:15:13	ジョナサン・グレーン	すごい	
165	00:15:15	リフェ	謎ギミックが	
166	00:15:19	竹輪	草	
167	00:15:21	motiyomogi	しょんべんで良かったんじゃ	
168	00:15:25	_ Die	きたない	
169	00:15:26	毒入りトマト	草	
170	00:15:27	なんたら	えぇ…	
171	00:15:31	ジョナサン・グレーン	きたない	
172	00:15:38	ka Moni	その発想はなかった	
173	00:15:44	近藤大輔	その穴めっちゃ汚いなｗ	
174	00:16:11	小さい胡麻塩	それアンモニアの匂いでは	
175	00:16:30	motiyomogi	かわいい	
176	00:16:31	近藤大輔	かわいい！	
177	00:16:31	竹輪	かわいい	
178	00:16:32	なんたら	かわいい	
179	00:16:32	ka Moni	かわいいやったー	
180	00:16:32	タケノコ男	かわいい	
181	00:16:34	ジョナサン・グレーン	やったーかわいいー！	
182	00:16:34	刀根雅武	かわいい	
183	00:16:35	リフェ	かわいい	
184	00:16:35	らうらう	かわいい	
185	00:16:35	むむめめ	ああああ！	
186	00:16:38	_ Die	かわいいやったー！	
187	00:16:41	マイフェイバリットトリビアン	かわいい	
188	00:16:41	小さい胡麻塩	カワイイヤッター	
189	00:16:50	ジョナサン・グレーン	くのちゃんだ！	
190	00:16:55	リフェ	久野ちゃんだ	
