行番号	投稿時間	投稿者	メッセージ	スパチャ
51	00:02:04	近藤亮	がんばれ	
52	00:00:00	岸辺一徳	おいしい煮玉子	
53	00:00:00	ふかちゃんチャンネル	おいしい煮玉子	
54	00:00:09	_ Die	おいしい煮玉子	
55	00:00:12	周恩来	おいしい煮玉子	
56	00:00:13	aoringo	おいしい煮玉子	
57	00:00:14	さんぽーる祐三	おいしい煮玉子	
58	00:00:16	らうらう	なんらかのお寿司🍣	
59	00:00:16	あい	おいしい煮玉子	
60	00:00:16	ふーばー	おいしい煮玉子	
61	00:00:17	草ぺんぺん	おいしい煮玉子	
62	00:00:18	habanero	おいしい煮玉子	
63	00:00:18	ふじ	おいしい煮玉子	
64	00:00:18	御早和杯	おいしい煮玉子	
65	00:00:19	ナウ	おいしい煮玉子	
66	00:00:21	スモーク	おいたま	
67	00:00:21	ほるもん	おいしいにたまご	
68	00:00:22	べるべる	おいしい煮玉子	
69	00:00:22	ゴギガガガギゴ	おいしい煮玉子	
70	00:00:24	Garden	おいしい煮玉子	
71	00:00:31	なる	おいしい煮玉子	
72	00:00:33	なんたら	おいしい煮玉子	
73	00:00:34	ナウ	もうちょっとだ	
74	00:00:35	zaff	おいしい煮玉子	
75	00:00:35	mori mori	ついにバグったかと	
76	00:00:35	あい	掃除来てる	
77	00:00:40	うぇいのる	おいしい煮玉子	
78	00:00:41	ヌルヌペペ	おいしい煮玉子	
79	00:00:42	らうらう	謎お絵かき	
80	00:00:42	たんこぶ	　🥚	
81	00:00:47	Oscar 215D	おいしい煮玉子	
82	00:00:48	めるカバ	おいしい煮玉子	
83	00:00:56	mori mori	UNKO	
84	00:00:59	あい	UNKO	
85	00:00:59	ふーばー	○NKO	
86	00:01:01	ふかちゃんチャンネル	おいしい煮玉子	
87	00:01:04	らうらう	UNKO	
88	00:01:07	めるカバ	UNKO	
89	00:01:09	はこ	おいしい煮玉子	
90	00:01:10	弐号。あくじき	おいしい煮玉子	
91	00:01:11	ねこくーる	おいしい煮玉子	
92	00:01:13	うぇいのる	UNKO	
93	00:01:23	近藤亮	unko	
94	00:01:24	周恩来	UNKO OK	
95	00:01:31	内海柚	おいしい煮玉子	
96	00:01:32	あまいさい	おいしい煮玉子！	
97	00:01:32	肉赤子ちゃんPB	✨👌☺️👌✨	
98	00:01:35	さんぽーる祐三	オアーー！！	
99	00:01:43	尾花	おいしい煮玉子	
100	00:01:47	うぇいのる	頑張るゾパ～	
101	00:01:57	ふかちゃんチャンネル	アイテム買った？	
102	00:02:04	らうらう	つらそうゾパ・・・・・・	
103	00:02:04	近藤亮	がんばれ	
104	00:02:09	天然ステルス	おいしい煮玉子	
105	00:02:12	mori mori	めんつゆ・・・	
106	00:02:13	Garden	正直余裕	
107	00:02:14	あい	流石にレベルが低そう	
108	00:02:17	ねこくーる	がんばれー！	
109	00:02:18	内海柚	お金つかっとこ	
110	00:02:19	ふかちゃんチャンネル	ふぁいとー	
111	00:02:22	めるカバ	だえきは勝てる気がしねえ	
112	00:02:24	じょーげん	アイテム買い漁れば？	
113	00:02:26	肉赤子ちゃんPB	勝てるぜ。	
114	00:02:30	らうらう	アイテムかいしめないの	
115	00:02:31	ふかちゃんチャンネル	氷？	
116	00:02:42	habanero	アイテム足りなくて厳しそう	
117	00:02:54	ふかちゃんチャンネル	ジュゴンだな	
118	00:03:08	めるカバ	メガネいいねえ…	
119	00:03:09	Garden	初代は氷強力だよね…	
120	00:03:11	mori mori	今見るとカンナすごい	
121	00:03:12	尾花	ほんとに動けないし溶けないから困る	
122	00:03:13	はこ	カンナの見た目すき	
123	00:03:16	ふかちゃんチャンネル	ともだちいけー！	
124	00:03:21	K. u	これならいける	
125	00:03:23	mori mori	レベル差が・・・	
126	00:03:31	周恩来	姉ちゃん！	
127	00:03:33	らうらう	経験値おいしい	
128	00:03:47	habanero	カンナの名ゼリフって何だっけ？カリンのは有名だけど	
129	00:03:51	なる	初回突破はレベルきつそう	
130	00:04:00	ふかちゃんチャンネル	パルシェンも倒せるぜ	
131	00:04:08	近藤亮	ともだち強い	
132	00:04:28	Eトマト	美味しい煮玉子	
133	00:04:34	尾花	ともだち無双	
134	00:04:38	ふかちゃんチャンネル	敵回復使わないような気が	
135	00:04:39	うぇいのる	ともだちつよいゾパ	
136	00:04:39	habanero	燃やせー	
137	00:04:52	肉赤子ちゃんPB	まさこー	
138	00:05:00	なる	いてえ	
139	00:05:02	らうらう	だえきベンチあっためる要員になってない？大丈夫？	
140	00:05:03	めるカバ	きっつ	
141	00:05:05	周恩来	かなりくらった	
142	00:05:17	ふかちゃんチャンネル	ともだちならいけるさ	
143	00:05:18	Garden	テキストはタイプ2を何故か参照するんよ	
144	00:05:25	Eトマト	まさこコンボ	
145	00:05:25	周恩来	いった	
146	00:05:26	「とまと」	初代氷は炎関係ないよ	
147	00:05:33	うぇいのる	これ連戦はきつい	
148	00:05:36	SyG TTT	草	
149	00:05:39	らうらう	かわいい	
150	00:05:45	Eトマト	やったね！	
151	00:05:48	Garden	さすとも	
152	00:05:50	ぶるぅ	タネ漬けプレス	
153	00:05:51	mori mori	えっちい	
154	00:05:52	肉赤子ちゃんPB	だえきはラス戦の盾要因	
155	00:05:52	ふかちゃんチャンネル	これならいけるね	
156	00:05:55	うぇいのる	えらいぞー♥	
157	00:05:58	周恩来	やったね	
158	00:06:00	あい	ともだちは大事だなあ	
159	00:06:00	_ Die	やったぜ	
160	00:06:03	neiteng	いいぞ～	
161	00:06:04	Eトマト	テクぼうの活躍も忘れないで…	
162	00:06:11	ふかちゃんチャンネル	かわいいぞ♥	
163	00:06:12	ぶるぅ	だえきって誰？	
164	00:06:14	らうらう	俺も姉ちゃんにえらいぞー❤されたいよ	
165	00:06:16	mori mori	名台詞とは一体	
166	00:06:19	うぇいのる	草	
167	00:06:21	山本/バンギ	えらいぞぉ♥	
168	00:06:23	じょーげん	草	
169	00:06:25	尾花	草	
170	00:06:27	SyG TTT	そうだと思ったよ…ｗｗ	
171	00:06:28	なる	つよいポケモンのやつか	
172	00:06:32	らうらう	草	
173	00:06:33	あい	そういう日もある	
174	00:06:34	草ぺんぺん	しゃーない	
175	00:06:39	周恩来	間違えた！高評価！	
176	00:06:45	タミー	おはようございます！まだやってたw	
177	00:06:54	ちぇるみ	ウーハー！	
178	00:06:55	ふかちゃんチャンネル	かくとうか	
179	00:06:58	天然ステルス	ウー！ ハー！	
180	00:07:04	めるカバ	ウーッ！ハーッ！	
181	00:07:07	ふかちゃんチャンネル	はーうー！	
182	00:07:09	肉赤子ちゃんPB	ウー！ハー！	
183	00:07:18	タミー	今で何時間やってますか？	
184	00:07:19	Garden	ウー！ハー！	
185	00:07:20	Eトマト	最初姉ちゃん言ってあた程はかからなかったね	
186	00:07:21	SyG TTT	WooHahh	
187	00:07:21	はこ	ウー！ハー！	
188	00:07:21	内海柚	シバのドットすき	
189	00:07:23	あい	名台詞	
190	00:07:24	なる	ウー！ハー！	
191	00:07:26	周恩来	ウー！ハー！	
192	00:07:31	うぇいのる	ウー！ハーッ！	
193	00:07:32	アサフジ	ウー！ハー！	
194	00:07:35	近藤亮	ウー！ハー！	
195	00:07:37	_ Die	ウー！ハー！	
196	00:07:38	タミー	うーはー	
197	00:07:41	ふーばー	超々超々いい感じ	
198	00:07:42	ジョナサン・グレーン	おはよう煮玉子！もうラストだね姉ちゃん！	
199	00:07:45	ふかちゃんチャンネル	イワーク2体いたな	
200	00:07:47	habanero	ちょうどモー娘。の歌詞だったよねｗ	
201	00:07:53	うぇいのる	強いゾパ…	
202	00:07:54	ふじ	昨日夕方18時開始だから今13時間40分ってとこか？	
203	00:07:58	内海柚	世界的！	
204	00:07:59	ふかちゃんチャンネル	ウー！ハー！	
205	00:08:08	じょーげん	そらをとぼう	
206	00:08:09	らうらう	あかちゃんがんばえ	
207	00:08:17	肉赤子ちゃんPB	あかちゃんガンバ	
208	00:08:24	うぇいのる	きっつ	
209	00:08:24	ふかちゃんチャンネル	かみなりパンチとれいとうパンチでやばそう	
210	00:08:28	K. u	20レベル差あって抜かされるとかエビワラーさん…	
211	00:08:31	なる	あかん	
212	00:08:33	habanero	ここにきてサイコキネシスがないことが響く	
213	00:08:35	肉赤子ちゃんPB	あああ	
214	00:08:36	Garden	いいぞあかちゃん	
215	00:08:36	らうらう	えらいぞー	
216	00:08:41	岸辺一徳	あかちゃんえらい「	
217	00:08:46	あい	あかちゃんつよい	
218	00:08:46	ゴギガガガギゴ	えらい	
219	00:08:47	はこ	あかちゃんやりおる	
220	00:08:47	Eトマト	耐久配信は毎回約14時間で終わってるね	
221	00:08:48	めるカバ	あかちゃん 有能	
222	00:08:48	ちぇるみ	やりおるマン	
223	00:08:49	ジョナサン・グレーン	えらいぞー	
224	00:08:50	mori mori	アカチャン！	
225	00:08:51	ふーばー	えらいぞぉ	
226	00:08:51	ねこくーる	さすあか	
227	00:08:52	近藤亮	赤ちゃん勝った	
228	00:08:52	あまいさい	あかちゃんすごい	
229	00:08:54	周恩来	あかちゃんは優秀だな…	
230	00:08:55	うぇいのる	えらい	
231	00:08:57	Garden	大金星だな	
232	00:08:58	ふかちゃんチャンネル	エビワラーって特殊弱いもんな	
233	00:09:00	Eトマト	あかちゃんやりおる	
234	00:09:05	肉赤子ちゃんPB	あかちゃん４倍たえたん？	
235	00:09:07	尾花	あかちゃんつよい	
236	00:09:14	近藤亮	つっよ	
237	00:09:15	K. u	つよい	
238	00:09:18	あい	紙だった	
239	00:09:19	肉赤子ちゃんPB	テクぼうつよ	
240	00:09:19	あまいさい	ワンパン	
241	00:09:20	うぇいのる	ざっこ	
242	00:09:27	草ぺんぺん	てくぼう強い	
243	00:09:28	ふかちゃんチャンネル	テクぼうつよ	
244	00:09:28	Garden	2倍じゃよ…	
245	00:09:34	SyG TTT	いい波乗ってんね～	
246	00:09:48	草ぺんぺん	いい調子ね〜	
247	00:10:08	らうらう	デデデ大王感ある	
248	00:10:08	ふかちゃんチャンネル	かくとうだぞ	
249	00:10:12	artemis white	初代のきあいだめとかいう正真正銘のゴミ技	
250	00:10:14	mori mori	無傷では？	
251	00:10:19	めるカバ	クソザコAIM	
252	00:10:20	佐藤仁	おはようございます	
253	00:10:30	「とまと」	何か収まってる感じ	
254	00:10:32	周恩来	やったね	
255	00:10:36	山本/バンギ	ポケットマネー	
256	00:10:38	味付けタマゴ	デデデ草	
257	00:10:41	ブロア	おいしい煮玉子！	
258	00:10:45	近藤亮	世知辛い	
259	00:10:47	ねこくーる	破産してしまう！	
260	00:10:48	なる	鬼門	
261	00:10:50	Eトマト	低月給なんだよきっと	
262	00:10:53	オトナリさん家	確定申告めんどくさそう	
263	00:10:54	habanero	穴掘りまくれ	
264	00:10:55	SyG TTT	キクコ鬼門だぞ	
265	00:10:58	うぇいのる	ゲンガーがなぁ…	
266	00:11:00	ふかちゃんチャンネル	ゴーストタイプか	
267	00:11:00	じょーげん	あなをほりまくるなぁ	
268	00:11:01	もみじおろし	四天王手取り10万円説	
269	00:11:04	らうらう	初見撃破いけるのでは・・・・？	
270	00:11:10	ちぇるみ	世知辛いのじゃ	
271	00:11:11	内海柚	金銀で四天王何人変わってるんだっけ	
272	00:11:11	肉赤子ちゃんPB	ともだちで先攻とってくのが吉か？	
273	00:11:13	K. u	高S持ちがおおいよー	
274	00:11:14	ふかちゃんチャンネル	ここは鬼門だな	
275	00:11:22	かたもく	お、最初撃破した？	
276	00:11:30	artemis white	怪しい光と催眠術うざすぎ問題	
277	00:11:32	うぇいのる	ぎえぴーが優秀ゾパね…	
278	00:11:33	habanero	ゴルバットだけともだちに頼もう	
279	00:11:41	じょーげん	かわいがられてるかなぁ？	
280	00:11:44	Garden	浮遊ないからいけそう	
281	00:11:44	タミー	キクコは年金泥棒	
282	00:11:49	ふかちゃんチャンネル	ゲンガー、ゴーストとか	
283	00:11:56	天然ステルス	どくタイプだからじめんでやれる	
284	00:11:57	Eトマト	ロケット団はポケモン作ってましたね	
285	00:11:58	Ar gon	キクコかっこいい	
286	00:12:03	mori mori	まるい	
287	00:12:03	山本/バンギ	トラウマ	
288	00:12:03	暁刹那	朝食作ってたら始まってた(￣∀￣)	
289	00:12:07	周恩来	ゲンガーかわいい	
290	00:12:13	岸辺一徳	ゴルバットおるよ	
291	00:12:14	佐藤仁	おしい	
292	00:12:18	なる	もやもやしてる感じいい	
293	00:12:18	ふーばー	影の使い方いい	
294	00:12:18	じょーげん	ひかえめな回復…	
295	00:12:24	Eトマト	頑丈かな	
296	00:12:29	あい	いけそう	
297	00:12:34	K. u	これならいけそう	
298	00:12:36	うぇいのる	給料安いのかな…	
299	00:12:39	ふかちゃんチャンネル	意外と頑丈だなゲンガー	
300	00:12:46	ふかちゃんチャンネル	ともだち有能	
301	00:12:56	あい	給料少ないんだね	
302	00:12:57	らうらう	ある	
303	00:12:57	Eトマト	最近は即ライフマックス	
304	00:12:58	Garden	あるある	
305	00:13:00	佐藤仁	わかる	
306	00:13:05	mori mori	未だによだれの雄姿を見ていない	
307	00:13:16	ちぇるみ	半端に削ったせいでPP浪費あるある	
308	00:13:28	じょーげん	２発だねぇ	
309	00:13:30	Eトマト	四天王ですらいいキズぐすりしか買えないってカントー地方貧乏か？	
310	00:13:33	山本/バンギ	特性っていつからあるの？	
311	00:13:38	らうらう	草	
312	00:13:42	あい	どくどくゆめくい	
313	00:13:44	うぇいのる	ええ…	
314	00:13:48	Garden	えぇ…	
315	00:13:50	ちぇるみ	こんらんきたぁ	
316	00:13:56	K. u	テク坊！	
317	00:14:00	ジョナサン・グレーン	四天王の技構成滅茶苦茶すぎる…	
318	00:14:00	ふかちゃんチャンネル	この時からポケモンを引っ込めることできたのか	
319	00:14:01	あい	かった	
320	00:14:01	肉赤子ちゃんPB	ああああ	
321	00:14:01	らうらう	てくぼー	
322	00:14:02	周恩来	がんばれテクぼう！	
323	00:14:03	じょーげん	かったな	
324	00:14:05	aoringo	よし	
325	00:14:05	うぇいのる	テクぼう…	
326	00:14:06	ふーばー	勝ったな	
327	00:14:07	近藤亮	よしよし	
328	00:14:07	ブロア	やったぜ	
329	00:14:07	ファイ鯖	やったぜ	
330	00:14:07	mori mori	つおい	
331	00:14:09	Eトマト	解けるのはっやい	
332	00:14:10	habanero	おお	
333	00:14:14	じょーげん	きりさいていけー	
334	00:14:14	タケノコ男	よし	
335	00:14:16	ふかちゃんチャンネル	よしよし	
336	00:14:16	うぇいのる	やったー	
337	00:14:19	肉赤子ちゃんPB	テクぼう最強！テクぼう最強！	
338	00:14:21	ねこくーる	いけそう	
339	00:14:21	オトナリさん家	これはいけるな	
340	00:14:21	周恩来	よしよし	
341	00:14:25	K. u	きりさく強い	
342	00:14:28	近藤亮	いけそう	
343	00:14:28	Garden	サクサクやね	
344	00:14:28	ふかちゃんチャンネル	テクぼうつよ	
345	00:14:30	ジョナサン・グレーン	てくぼう強い	
346	00:14:31	SyG TTT	このレベル差でなんとかなってるの凄いな	
347	00:14:32	周恩来	勝ったな風呂入ってくる	
348	00:14:33	はこ	余裕をもって勝利	
349	00:14:33	Ar gon	毒毒 夢喰い あやピカ 攻撃技...	
350	00:14:34	佐藤仁	いけるいける！	
351	00:14:34	aoringo	よし	
352	00:14:39	りこった	余裕っすね	
353	00:14:48	あい	とりあえず波乗りして遊ぼう	
354	00:14:48	Eトマト	回復しなくて大丈夫？	
355	00:14:49	うぇいのる	最初の2体が強いゾパね…	
356	00:14:51	ふかちゃんチャンネル	お！	
357	00:14:53	ブロア	四天王は5人だろ！	
358	00:14:56	SyG TTT	いよいよラストバトルだ	
359	00:14:58	竹本カキフライ	おっそうだな	
360	00:14:59	ファイ鯖	四天王は最後だね	
361	00:15:01	ボン	お、そうだな！	
362	00:15:02	habanero	最初ギャラドスでしょ	
363	00:15:04	オトナリさん家	四天王が４人なわけないだろ！	
364	00:15:05	御早和杯	四天王（５人）	
365	00:15:05	暁刹那	今思うと建物の構造やべーな	
366	00:15:05	じょーげん	初手ギャラか	
367	00:15:06	内海柚	キクコ若い頃はサバサバ系美人だったんだろうなぁ	
368	00:15:09	ツバメ	チートドラゴン	
369	00:15:11	肉赤子ちゃんPB	ドラゴン使いだから氷技だけあれば余裕だな！	
370	00:15:13	ふかちゃんチャンネル	ドラゴンタイプだけど	
371	00:15:13	草ぺんぺん	四天王最後とひとりだー（）	
372	00:15:14	ジョナサン・グレーン	チート使い！チート使いじゃないか！	
373	00:15:17	mori mori	ぎえぴーMVPでは？	
374	00:15:22	aoringo	ラストだ	
375	00:15:23	ふかちゃんチャンネル	れいとうビームでワンパン	
376	00:15:27	ブロア	陰キャ同士かよ	
377	00:15:28	Garden	きみがいんキャ！	
378	00:15:28	じょーげん	どっちも陰キャ	
379	00:15:28	尾花	大体４人の四天王	
380	00:15:31	やたごかわはす	そうか！きみがインキャ！	
381	00:15:37	ゴギガガガギゴ	伝説って？	
382	00:15:37	Ar gon	人に向かって破壊光線打ちそう	
383	00:15:38	Eトマト	伝説って？	
384	00:15:38	SyG TTT	陰キャっぷりよ	
385	00:15:39	ちぇるみ	眼を合わせないの草	
386	00:15:46	ナウ	ああ！	
387	00:15:49	ジョナサン・グレーン	いんキャ！	
388	00:15:50	じょーげん	煽るやん…	
389	00:15:51	mori mori	タイプ一致技ないだろ！	
390	00:15:51	「とまと」	いんきゃｗｗ	
391	00:15:51	もい	ああ！	
392	00:15:52	らうらう	いんきゃ煽りがひどい	
393	00:15:54	ツバメ	陰キャＶＳ陰キャ	
394	00:15:54	近藤亮	めっちゃ煽る	
395	00:15:55	暁刹那	公式チーター	
396	00:15:55	ファイ鯖	最後ただの煽り	
397	00:15:56	草ぺんぺん	ただの悪口で草	
398	00:15:56	たんこぶ	煽りがすごい	
399	00:16:00	せせらぎ	ドラゴン…？	
400	00:16:01	めるカバ	みず ひこう	
401	00:16:02	ねこくーる	煽りスキルが高い	
402	00:16:07	竹本カキフライ	初手飛行	
403	00:16:08	ナウ	奇しくも同じポケモン	
404	00:16:08	肉赤子ちゃんPB	ギャラドスがドラゴンタイプってマジ？	
405	00:16:10	らうらう	ぎええええええ	
406	00:16:10	neiteng	これが世界レベルの煽りか	
407	00:16:10	mori mori	ギャラドスはドラゴンタイプでは	
408	00:16:11	ブロア	やばい	
409	00:16:13	ちぇるみ	ほげえええええ	
410	00:16:14	天然ステルス	しねしねこうせん！	
411	00:16:15	K. u	ｸﾞﾜｰっ	
412	00:16:17	タケノコ男	名前呼ばれただけで煽りになる	
413	00:16:18	ふーばー	耐えた！	
414	00:16:19	りこった	ともだちえらい	
415	00:16:19	うぇいのる	ぐえー	
416	00:16:21	近藤亮	うわああああ	
417	00:16:21	ナウ	さすがともだち	
418	00:16:21	mori mori	あぶ	
419	00:16:22	Eトマト	踏ん張った！	
420	00:16:22	ブロア	トモダチツヨイ！	
421	00:16:22	佐藤仁	セーフ！	
422	00:16:24	Garden	さすとも	
423	00:16:25	周恩来	えらい！	
424	00:16:27	めるカバ	えらい	
425	00:16:27	ブロア	えらい	
426	00:16:27	たんこぶ	うおおおおおおおおおおお	
427	00:16:29	うぇいのる	えらいぞ	
428	00:16:29	neiteng	えらい！	
429	00:16:29	ちぇるみ	ともだちえらい！！	
430	00:16:29	あい	さすとも	
431	00:16:29	草ぺんぺん	えらい！	
432	00:16:30	はるにれ	あぶない	
433	00:16:30	ジョナサン・グレーン	えらいぞー♡	
434	00:16:30	_ Die	さすがともだち	
435	00:16:31	ふかちゃんチャンネル	初手からはかいこうせんw	
436	00:16:31	肉赤子ちゃんPB	えらい	
437	00:16:31	猫神楽	ともだちえらい	
438	00:16:32	aoringo	えらい	
439	00:16:32	岸辺一徳	さすがともだち	
440	00:16:34	あまいさい	えらい	
441	00:16:34	らうらう	ともだちゆうのうすぎる	
442	00:16:34	ねこくーる	えらい	
443	00:16:36	はこ	耐えれるのえらい	
444	00:16:37	近藤亮	ともだちっていいもんですね	
445	00:16:39	Eトマト	流石ともだち！	
446	00:16:40	弐号。あくじき	さすとも	
447	00:16:41	ふかちゃんチャンネル	ともだちえらい♥	
448	00:16:46	うぇいのる	えらい♥	
449	00:17:01	ファノン	羽振りがいいな	
450	00:17:04	ナウ	よーし	
451	00:17:06	ゴギガガガギゴ	いいぞ	
452	00:17:06	aoringo	よし	
453	00:17:07	ブロア	勝ち申した	
454	00:17:07	はるにれ	おお	
455	00:17:07	肉赤子ちゃんPB	うおおおおお	
456	00:17:09	mori mori	後手回復とかひきょうでは？	
457	00:17:10	あい	いけるぞ	
458	00:17:10	近藤亮	いいね	
459	00:17:10	はこ	つよい	
460	00:17:11	もみじおろし	すごいキズぐすり使うしワタルだけ給料高いのかな	
461	00:17:11	ファイ鯖	よし	
462	00:17:12	たんこぶ	いいぞお	
463	00:17:14	草ぺんぺん	勝ったな	
464	00:17:18	タケノコ男	おおおお	
465	00:17:21	ジョナサン・グレーン	初代の氷つっよいつっよい	
466	00:17:22	山本/バンギ	デスビーム	
467	00:17:22	じょーげん	金銀だねぇ	
468	00:17:27	ナウ	ハクリュー２体のカイリュー１体	
469	00:17:28	りこった	カイリュー３体は金銀ですね	
470	00:17:30	Eトマト	アルティメットハクリュー出てきそう	
471	00:17:36	佐藤仁	初代ドラゴンポケモン全然いないよね	
472	00:17:36	K. u	ハクリュー２にカイリュー１とギャラドスプテラだっけ？	
473	00:17:36	SyG TTT	グワーッ	
474	00:17:37	周恩来	よしよし	
475	00:17:43	aoringo	えらい	
476	00:17:45	うぇいのる	強いゾパ…	
477	00:17:49	ふかちゃんチャンネル	ぎえぴーえらい！	
478	00:17:49	らうらう	ぎえぴーやっぱつよいゾパね・・・	
479	00:17:55	天然ステルス	ともだち	
480	00:17:57	肉赤子ちゃんPB	プテラがドラゴンタイプってマジ？	
481	00:18:06	じょーげん	なみのりありやでぇ	
482	00:18:10	ナウ	ともだちがHP万端なら・・・	
483	00:18:12	ブロア	プテラろくな技使ってこなかったような	
484	00:18:15	Ar gon	友達を信じろ！	
485	00:18:15	ふかちゃんチャンネル	だえきいけ	
486	00:18:21	りこった	草	
487	00:18:23	ちぇるみ	回復！	
488	00:18:24	Garden	草	
489	00:18:25	mori mori	草	
490	00:18:26	aoringo	きつい	
491	00:18:27	habanero	これは厳しい	
492	00:18:31	うぇいのる	うーん…	
493	00:18:38	周恩来	よしよし	
494	00:18:43	ふかちゃんチャンネル	ひるむ率高い	
495	00:18:48	肉赤子ちゃんPB	いざとなったらだえき盾にして	
496	00:18:49	ちぇるみ	いった！	
497	00:18:50	周恩来	いったあああ	
498	00:18:50	Eトマト	やったね！	
499	00:18:52	ふーばー	さすぎえ	
500	00:18:53	オトナリさん家	ぎえぴーつよ	
501	00:18:55	佐藤仁	えらいぞ！	
502	00:18:56	たんこぶ	やるねえ！	
503	00:19:01	りこった	カイリューかわいい	
504	00:19:07	Eトマト	耐えるか？	
505	00:19:08	neiteng	えらい	
506	00:19:09	あい	えらい	
507	00:19:09	りこった	草	
508	00:19:09	らうらう	ああああああああああ	
509	00:19:09	ブロア	ええ・・	
510	00:19:09	近藤亮	あああああああああああ	
511	00:19:09	ふーばー	草	
512	00:19:10	mori mori	あっぶあっぶ	
513	00:19:10	じょーげん	カイリュー はかいこうせん	
514	00:19:10	ふかちゃんチャンネル	ワンパン	
515	00:19:10	ちぇるみ	はずれんのかい！！	
516	00:19:11	ブロア	かわいい	
517	00:19:12	うぇいのる	ええ…	
518	00:19:12	まみすば	えらくない！	
519	00:19:12	ナウ	草	
520	00:19:12	オトナリさん家	草	
521	00:19:12	草ぺんぺん	草	
522	00:19:13	SyG TTT	あああああああああああああああ	
523	00:19:15	らうらう	やったぜ	
524	00:19:16	尾花	はかいこうせんだいすきだな	
525	00:19:17	はこ	ここで外してしまううううう	
526	00:19:17	竹本カキフライ	悲痛な叫び	
527	00:19:18	Ar gon	なんでや	
528	00:19:18	タケノコ男	ヤバい	
529	00:19:25	Garden	また0.4%引いてる…	
530	00:19:25	周恩来		￥100
531	00:19:29	マーキングおじさん	いける	
532	00:19:30	周恩来	ああああああ	
533	00:19:32	たんこぶ		￥100
534	00:19:33	Eトマト	まだ流石に硬い	
535	00:19:34	ふかちゃんチャンネル	れいとうビームって命中率100じゃなかった件	
536	00:19:35	aoringo	よし	
537	00:19:38	オトナリさん家	やばくえn	
538	00:19:39	mori mori	草	
539	00:19:40	なる	おちる	
540	00:19:41	じょーげん	よゆー	
541	00:19:42	近藤亮	これ無理では	
542	00:19:44	ちぇるみ	あああああああああああ	
543	00:19:45	ふーばー	ぎえぴー！	
544	00:19:45	りこった	あー	
545	00:19:46	スモーク		￥100
546	00:19:46	neiteng	かなしい	
547	00:19:47	ジョナサン・グレーン	ぐえー	
548	00:19:48	うぇいのる	ぎえぴー！	
549	00:19:48	_ Die	うぎゃー	
550	00:19:49	周恩来	うわあああ	
551	00:19:49	肉赤子ちゃんPB	ああああ	
552	00:19:49	habanero	無反動	
553	00:19:49	草ぺんぺん	うあああああ	
554	00:19:50	Eトマト	ギエピー!!	
555	00:19:50	タケノコ男	ギエピー！	
556	00:19:50	aoringo	あっ	
557	00:19:51	ゴギガガガギゴ	あっ	
558	00:19:51	天然ステルス	ギエピー！	
559	00:19:51	尾花	ぎえぴー！	
560	00:19:54	岸辺一徳	つよい	
