行番号	投稿時間	投稿者	メッセージ	スパチャ
124	00:00:52	にけい	はい、よろしくおねがいします	
125	00:00:53	sas b	おいしい煮玉子	
126	00:00:56	パンセポンセ	よろしくお願いします	
127	00:01:02	フレイムリンクス	おいしい煮玉子	
128	00:01:02	八木谷	おいしい煮玉子	
129	00:01:19	もずつき	おいしい煮玉子	
130	00:01:20	竹輪	はーい	
131	00:01:31	八木谷	草	
132	00:01:38	motiyomogi	暗黒玉玉	
133	00:01:40	近藤大輔	タマタマって煮玉子だったのか	
134	00:01:45	チョココロネ	クレヨンしんちゃん特有の有能オカマすき	
135	00:01:47	おおーしん	初めて見る	
136	00:01:55	にけい	初見です（映画が）	
137	00:01:55	竹輪	へぇー	
138	00:02:07	ジャック・オー	おいしい煮玉子	
139	00:02:09	岸辺一徳	せいじの方の努	
140	00:02:14	D W	タマタマ初見かもしれない	
141	00:02:27	リフェ	オカマは強キャラ	
142	00:02:27	フレイムリンクス	今作からひまわりが映画初参戦	
143	00:02:34	チョココロネ	ﾁｶｺﾞﾛｰ?ﾅﾝｶｰ?ﾍﾝﾀﾞｰ?	
144	00:02:35	おさかな	間違いなくつよい	
145	00:02:39	えび	大体強い	
146	00:03:42	岸辺一徳	アナログ作画に強いこだわりが…	
147	00:03:47	おおーしん	90年代はすごかった	
148	00:03:50	雨乃夏風	こんにちわー	
149	00:04:05	パンセポンセ	東宝	
150	00:04:08	JUNY	開幕飛行機	
151	00:04:09	フレイムリンクス	いつもの東宝	
152	00:04:10	D W	始まった…	
153	00:04:10	竹輪	はじまた	
154	00:04:16	八木谷	草	
155	00:04:16	motiyomogi	かわいい	
156	00:04:17	らうらう	姉ちゃん起きて	
157	00:04:19	むむめめ	かわいい	
158	00:04:20	スモーク	草	
159	00:04:27	ねころじかる	かわいい	
160	00:04:33	近藤大輔	タマ？	
161	00:04:34	ナウ	おいしい煮玉子	
162	00:04:34	フレイムリンクス	エチチチチチ	
163	00:05:06	パンセポンセ	出たー	
164	00:05:09	カーマイン	おいしい煮玉子	
165	00:05:11	えび	出た！	
166	00:05:15	リフェ	でたー	
167	00:05:16	岸辺一徳	草	
168	00:05:19	D W	草	
169	00:05:24	タケノコ男	草	
170	00:05:25	JUNY	塩沢さんやんけ	
171	00:05:25	クロム	草	
172	00:05:25	スモーク	草	
173	00:05:28	竹輪	草	
174	00:05:44	T.のかね	つよい	
175	00:05:49	竹輪	つよい	
176	00:05:51	えび	つよい	
177	00:05:54	ナウ	つよい	
178	00:05:58	mk 95	アクションすごいなー	
179	00:06:01	カーマイン	つよい	
180	00:06:03	D W	クレしんのオカマ基本強い	
181	00:06:04	にけい	オカマ感が古い	
182	00:06:11	おおーしん	みえ	
