行番号	投稿時間	投稿者	メッセージ	スパチャ
116	00:05:32	むらさきあんこ	さすが深夜だパジャマ着てる！	
117	00:05:40	こみこ	草	
118	00:05:40	呂宋鋼四郎	でもレイド回収できるゾ	
119	00:05:49	たちかわ	ライロ打点高いからすぐ倒されそう	
120	00:06:02	K. u	姉ちゃんのパジャマ可愛い	
121	00:06:11	タケノコ男	予約したけどいつ頃届くんだろ	
122	00:06:22	ヴァ虎	こんばんは	
123	00:06:52	呂宋鋼四郎	安定の壁	
124	00:07:24	ygk ichi	魂のカード！	
125	00:07:54	たちかわ	2枚で返せないはず	
126	00:08:31	ヴァ虎	破壊系が来たら終わりですよ。	
127	00:08:36	K. u	シナジーが読めない...	
128	00:08:37	はまちハウマッチ	あっ姉ちゃんがリンクスやってる！	
129	00:08:41	こみこ	見せ草原	
130	00:08:43	よもよも	大草原	
131	00:08:44	タケノコ男	どうなってるんだ	
132	00:08:50	呂宋鋼四郎	単純なパワーカードかな？	
133	00:08:53	たちかわ	ブラフ草原？	
134	00:09:04	よもよも	せっかくだから！	
135	00:09:12	たちかわ	おースラドラ	
136	00:09:14	氷結狐	草原に裏効果があるのかな？	
137	00:09:15	はまちハウマッチ	レッスラすき	
138	00:09:16	ゴギガガガギゴ	こくじん！こくじんじゃないか！	
139	00:09:19	くれみ	ほう融合呪印生物	
140	00:09:19	呂宋鋼四郎	おーレッスラ	
141	00:09:24	こみこ	D黒刃竜いいわねー	
142	00:09:25	呂宋鋼四郎	ﾎｯﾋﾋ	
143	00:09:26	どんとこいぼのえもん侍	黒刃竜だぁ	
144	00:09:29	いぶきんぐ	やったぜ	
145	00:09:34	ヴァ虎	相手バカだ	
146	00:09:38	fami fami	エドの勝ちデース	
147	00:09:47	はまちハウマッチ	融合呪印生物で出すとシンクロ召喚みたいでかっこいいね	
148	00:09:51	ヴァ虎	セットしていれば大丈夫だった	
149	00:10:02	氷結狐	クゥ姉おめでと	
150	00:10:02	うぇいのる	カオソルも入れると楽しい…	
151	00:10:03	こみこ	すぐ耐久したがる	
152	00:10:06	呂宋鋼四郎	30かぁ	
153	00:10:08	たちかわ	プラチナからが本番	
154	00:10:18	ゴギガガガギゴ	詰め込んで居る	
155	00:10:33	くれみ	二積みでも意外と事故らないのか	
156	00:10:33	たちかわ	30Dheroか...	
157	00:10:37	うぇいのる	バーバリアンレイジとな	
158	00:10:41	どんとこいぼのえもん侍	カナディア二枚持ってるんだ	
159	00:10:44	ヴァ虎	アンデットアイズデッキ使っています	
160	00:11:04	たちかわ	カナディア裏山	
161	00:11:16	八木谷	つよい	
162	00:11:29	氷結狐	卑怯な効果だ	
163	00:11:42	くれみ	スピードデュエルだと沢山装備しすぎるわけにもいかないし一枚だけっていいかも	
164	00:11:56	こみこ	JCすごい！	
165	00:11:58	めるカバ	かしこい	
166	00:11:59	ヤタピ榊原	ほう	
167	00:12:00	さんぽーる祐三	なるほど。わからん	
168	00:12:01	うぇいのる	真紅眼カオソルdヒーロー事故るけど楽しい…楽しい…	
169	00:12:07	タケノコ男	さすが	
170	00:12:15	E:0tA / イオタ	ヨオ～…ところで超時空戦闘機デッキをどう思う？	
171	00:12:16	ygk ichi	bloo-d解雇されてる	
172	00:12:30	たちかわ	ウィッチ出し易いように罠多く入れてると	
173	00:12:33	はまちハウマッチ	大佐のライブラリアウトデッキは強敵でしたね・・・	
174	00:12:54	うぇいのる	青血さんは別テーマで頑張って	
175	00:13:06	たちかわ	バジェは発動タイミングがね	
176	00:13:18	どんとこいぼのえもん侍	大佐の不死武士デッキデスは強敵でしたね…	
177	00:13:25	ヤタピ榊原	バージェスト強いよね！持ってないけど…	
178	00:13:35	たちかわ	強化蘇生入れてたっけ？	
179	00:13:40	VFM	同じパックに集中してるのもポイント	
180	00:14:28	ささき.	1900ビートかな？	
181	00:14:28	たちかわ	強化蘇生1枚でウィッチ出せるから1枚でも欲しいところ	
182	00:14:46	天地煉	こんばんは	
183	00:14:48	K. u	火力は正義	
184	00:14:52	ヴァ虎	サイレントマジシャンは持ってますか？	
185	00:15:00	たちかわ	レッスラ場持ち良いからすこ	
186	00:15:37	うぇいのる	うーんこの	
187	00:15:41	呂宋鋼四郎	切断かぁ	
188	00:15:42	くれみ	返せそうになかったのか	
189	00:15:45	はまちハウマッチ	黒刃の隠された効果、相手を催眠しサレンダーさせる	
190	00:15:52	ささき.	い つ も の	
191	00:16:06	たちかわ	うーんこの盛り上がらなさ	
192	00:17:02	ヴァ虎	手札的に悪くないですよ	
193	00:17:26	八木谷	草	
194	00:17:31	たちかわ	聖戦士は専用デッキくんだほうが良いからなぁ...	
195	00:17:33	天地煉	手札が重すぎる	
196	00:17:38	くれみ	運命の罰ゲーム！（威圧）	
197	00:17:38	ささき.	運命の罰ゲーム	
198	00:17:42	うぇいのる	カオソル入れると爆発力はあるんだ、事故るけど！	
199	00:17:42	EEB	まだ終わってないのにマインドクラッシュしようとする王様	
200	00:17:50	はまちハウマッチ	新切り札いっぱいお披露目できてる	
201	00:18:03	呂宋鋼四郎	闇属性の効果モンスターだからね呪印生物	
202	00:18:05	白雪	魔神王居ればもう少し安定しそうだけどあのパック他がおいしくないんだよね	
203	00:18:08	タケノコ男	！？	
204	00:18:08	たちかわ	ゼンマイ？	
205	00:18:10	ygk ichi	ディアボリック・ガイよう手札に来る	
206	00:18:16	はまちハウマッチ	ゼンマイジャグラー結構便利	
207	00:18:23	こみこ	強い	
208	00:18:28	はるにれ	えげつない	
209	00:18:31	うぇいのる	つよい	
210	00:18:36	ヤタピ榊原	ゼンマイいやらしいのよね	
211	00:18:38	ささき.	つよつよ	
212	00:18:44	どんとこいぼのえもん侍	ディバインガイの隠された効果が	
213	00:18:55	手縫犬	レッドアイズスピリッツで蘇生出来たりもするする	
214	00:18:59	ヴァ虎	このデッキに勝てそうな気がします	
215	00:19:25	白雪	珍しいものを見た	
216	00:19:40	たちかわ	反射デッキ？	
217	00:19:46	うぇいのる	アニメだとデメリットない大盾さん	
218	00:19:51	白雪	やっぱり笑わせた	
219	00:19:53	くれみ	エドは煽りセリフ多いな！	
220	00:19:54	こみこ	エド結構エグい煽り台詞ありますね…	
221	00:19:55	EEB	煽りセリフが多すぎる	
222	00:19:57	ささき.	草	
223	00:20:03	八木谷	フッハハハハ	
224	00:20:11	うぇいのる	エドの煽り力すごいよね…	
225	00:20:11	ヴァ虎	寄生ゴーレムデッキ知ってますか？	
226	00:20:13	めるカバ	なにわろてんねん	
227	00:20:17	たちかわ	ウィッチで安全策	
228	00:20:34	いぶきんぐ	やったぜ	
229	00:20:39	どんとこいぼのえもん侍	ウィッチ強いなぁ	
230	00:20:40	呂宋鋼四郎	やったぜ。	
231	00:20:45	ヤタピ榊原	ナイスゥ！	
232	00:20:46	八木谷	やったぜ	
233	00:20:46	うぇいのる	88888	
234	00:20:48	さんぽーる祐三	強い	
235	00:20:52	はまちハウマッチ	新しいカードがみんな活躍してるね	
236	00:20:55	たちかわ	ウィッチの全破壊が強すぎる	
237	00:21:01	氷結狐	はやい	
238	00:21:06	たちかわ	おまけ	
239	00:21:12	うぇいのる	プラチナいけるよ！	
240	00:21:17	くれみ	フィニッシャーに種類あると映えるなあ	
241	00:21:19	ささき.	切断あったから実質1戦じゃない？	
242	00:21:22	白雪	エッジマンはウィッチレイドお姉さんを見習って攻撃力上げてくれ	
243	00:21:26	こみこ	ディアボ・ドリーム・罠と生贄候補が厚いのが強いねー	
244	00:21:32	たちかわ	バクラはデーモンかな？	
245	00:22:46	うぇいのる	あー…	
246	00:22:48	白雪	また食われた	
247	00:22:49	たちかわ	デッドリーの効果で捨てれば大丈夫	
248	00:22:55	こみこ	クソ虫	
249	00:23:20	たちかわ	害悪系か?	
250	00:23:35	たちかわ	いやデーモンか	
251	00:23:40	白雪	デーモン！きついかも！	
252	00:23:45	呂宋鋼四郎	デーモンやべぇね	
253	00:24:18	うぇいのる	デーモンも強いんだよなぁ	
254	00:24:19	はまちハウマッチ	よくある	
255	00:24:20	こみこ	あるある	
256	00:24:24	いぶきんぐ	姉ちゃん…	
257	00:24:30	たちかわ	よくある	
258	00:24:42	くれみ	Vふやすとこういうこともあるか	
259	00:24:54	はまちハウマッチ	ウィッチレイド処理できないと２ドロー効果使えないのがつらいね	
260	00:24:55	くれみ	ぐえー	
261	00:25:00	こみこ	うーんこの	
262	00:25:01	ささき.	チーン	
263	00:25:03	たちかわ	スキルで引けば良かったような	
264	00:25:03	岸辺一徳	oh・・・	
265	00:25:09	呂宋鋼四郎	おつらい	
266	00:25:11	どんとこいぼのえもん侍	Dが引けない…	
267	00:25:17	you k	草	
268	00:25:18	八木谷	ぐえー	
269	00:25:19	うぇいのる	ウィッチレイドが２体…来るぞ！	
270	00:25:31	はまちハウマッチ	ビッグアイ！	
271	00:25:34	ささき.	Dの力が足りない	
272	00:25:34	you k	ウィッチ2枚は重くない？	
273	00:25:38	こみこ	事故すぎて草	
274	00:25:42	呂宋鋼四郎	事故	
275	00:25:45	はまちハウマッチ	ウィッチレイドに好かれてる	
276	00:25:46	白雪	最高の手札だ！	
277	00:25:49	たちかわ	ウィッチ二枚あるある	
278	00:25:56	Object X	ウィッチ手札に来すぎで草	
279	00:25:56	味付けタマゴ	煮玉子～	
280	00:26:01	ささき.	何もできなくて草	
281	00:26:09	岸辺一徳	初期手札が豪華！高評価！	
282	00:26:10	たちかわ	お	
283	00:26:12	竹本カキフライ	ウィッチって二枚いるの？	
284	00:26:27	ささき.	草	
285	00:26:28	呂宋鋼四郎	ディアボ二枚は草	
286	00:26:33	こみこ	最大級の事故	
287	00:26:34	はまちハウマッチ	考えうる最高の事故	
288	00:26:34	うぇいのる	草	
289	00:26:35	岸辺一徳	大事故	
290	00:26:36	たちかわ	大事故	
291	00:26:43	you k	草	
292	00:26:48	eve	事故りすぎてて草	
293	00:26:51	竹本カキフライ	考えられる中で最悪の手札	
294	00:26:51	くれみ	ひでえツーペア	
295	00:26:56	うぇいのる	レッドマンはVでも出せるから…	
296	00:27:10	白雪	30枚デッキでは2枚ないと引けないかもしれないけど事故が酷くなるかもしれない悩ましさ	
297	00:27:26	ygk ichi	ドゥーム・ガイはダメなのか	
298	00:27:36	うぇいのる	ぐえー	
299	00:27:38	どんとこいぼのえもん侍	ですよねー	
300	00:27:42	たちかわ	おわり	
301	00:27:44	いぶきんぐ	きびしい	
302	00:27:56	岸辺一徳	しゃーなしだな！	
