行番号	投稿時間	投稿者	メッセージ	スパチャ
192	00:04:58	岸辺一徳	かわいい	
193	00:05:00	竹輪	かわいい	
194	00:05:00	ジョナサン・グレーン	かわいい	
195	00:05:03	なんたら	かわいい	
196	00:05:04	らうらう	さんづけかわいい	
197	00:05:04	Ami Saika	かわいい	
198	00:05:06	いぶきんぐ	クールにいこう	
199	00:05:09	ホワイトラン衛兵	かわいい	
200	00:05:14	カーマイン	けんゆー？	
201	00:05:16	biggs	やったぜ	
202	00:05:23	mori mori	いつの間にか倒れてて草	
203	00:05:38	りあすて	小さいやつ、かわいがち	
204	00:05:42	竹輪	姉ちゃん…	
205	00:05:54	らうらう	やったね	
206	00:05:59	ねぎ男	やったね	
207	00:05:59	motiyomogi	やったね	
208	00:05:59	ホワイトラン衛兵	やったね	
209	00:06:00	竹輪	やったね	
210	00:06:00	リフェ	やったー	
211	00:06:02	いぶきんぐ	やったね	
212	00:06:02	にけい	やったね	
213	00:06:03	ニャンコ先生	やったんぬ	
214	00:06:04	岸辺一徳	やったね！	
215	00:06:05	カーマイン	やったね	
216	00:06:06	うぇいのる	やったね！	
217	00:06:07	りあすて	やったね	
218	00:06:09	ジョナサン・グレーン	古き良きMMOって感じだね	
219	00:06:12	東京コノハムシ	つよい	
220	00:06:13	パンセポンセ	やったね	
221	00:06:13	mori mori	かっこいいじゃん？	
222	00:06:17	らうらう	好きそう	
223	00:06:20	いぶきんぐ	かわいいね	
224	00:06:20	JUNY	素直	
225	00:06:22	カーマイン	そうだね	
226	00:06:27	じょーげん	かわいい	
227	00:06:27	らうらう	かわいい！	
228	00:06:27	タケノコ男	かわいい	
229	00:06:28	motiyomogi	かわいい	
230	00:06:29	にけい	バタフライさんすごいかっこしてる	
231	00:06:29	りあすて	ヴァンヘルシングっぽいね	
232	00:06:30	なんたら	かわいい	
233	00:06:30	桜田紅	かわいい	
234	00:06:30	えび	かわいい	
235	00:06:30	カギアカギ	かわいい！	
236	00:06:30	竹輪	かわいい！！！	
237	00:06:33	eve	かわいい！	
238	00:06:36	結城晶	お部屋が戦場	
239	00:06:46	Ami Saika	ガチャでキャラ当てるのかな	
240	00:07:03	らうらう	草	
241	00:07:04	mori mori	まるで	
242	00:07:04	Shuzo	まるで将棋だな	
243	00:07:04	えび	草	
244	00:07:04	ホワイトラン衛兵	草	
245	00:07:05	タケノコ男	草	
246	00:07:05	竹輪	草	
247	00:07:05	motiyomogi	草	
248	00:07:05	なんたら	草	
249	00:07:05	じょーげん	草	
250	00:07:07	にけい	草	
251	00:07:08	リフェ	草	
252	00:07:09	カーマイン	草	
253	00:07:10	eve	草	
254	00:07:10	八木谷	草	
255	00:07:10	T.のかね	草	
256	00:07:11	らうらう	言いかけ！	
257	00:07:11	内臓脂肪	草	
258	00:07:12	究極ド根性ダイコン	草	
259	00:07:12	カギアカギ	草	
260	00:07:12	うぇいのる	まるで将棋だな…	
261	00:07:12	りあすて	脊髄から声が出てて草	
262	00:07:13	いぶきんぐ	あぶない	
263	00:07:13	ジョナサン・グレーン	草	
264	00:07:15	クロム	草	
265	00:07:24	eve	面白そう	
266	00:07:26	内臓脂肪	まるで将棋だな	
267	00:07:27	Ami Saika	別に良いと思うよw	
268	00:07:28	はまちハウマッチ	スリップ	
269	00:07:40	究極ド根性ダイコン	バットマンいるの…	
270	00:07:41	ナウ	バットマン！？	
271	00:07:41	りあすて	えーやば	
272	00:07:42	ホワイトラン衛兵	すごい	
273	00:07:42	竹輪	すごい	
274	00:07:42	らうらう	バットマンつよい	
275	00:07:44	ふーばー	強そう	
