行番号	投稿時間	投稿者	メッセージ	スパチャ
120	00:01:16	ノンフロン	おにたま～	
121	00:01:28	周恩来	隔週定期かな	
122	00:01:40	えび	おにたま～	
123	00:01:50	海東純一	おいしい遅刻煮玉子	
124	00:01:53	めるカバ	更新ない週に動画投稿しよう	
125	00:01:55	よーた	初見です、ガチャ大勝利したのできました	
126	00:02:08	八木谷	おいしい煮玉子	
127	00:02:17	ブロア	15分までは遅刻じゃない	
128	00:02:25	周恩来	±30分は定時だから	
129	00:02:35	海東純一	俺もSOAたまに起動しないで暗転したままの時あるわ	
130	00:02:41	松本幸四郎	姉ちゃんは人生で遅刻したことないぞ	
131	00:02:43	なんたら	ラグだぞ	
132	00:03:14	Redmix	むしろ俺らが遅刻の可能性	
133	00:03:16	ブロア	結婚したのか…	
134	00:03:17	ジョナサン・グレーン	超JC時空だぞ！	
135	00:03:30	ハインツ	花嫁アルベルはどうなりましたか？	
136	00:03:44	海東純一	ピックアップされてないけど前半キャラも出るよ！	
137	00:03:55	めるカバ	姉ちゃんプリシス好きそう(偏見)	
138	00:03:59	尾花	16歳だし大丈夫大丈夫	
139	00:04:21	mori mori	アルベル一位じゃないのかと思ったら二位なのか	
140	00:05:15	よーた	今回二人とも絵がすごくいいですよね	
141	00:05:51	うぇいのる	コラボ前配信で遅刻するのか…	
142	00:05:54	太陽サン	ネルさん強くなった	
143	00:05:59	らうらう	横アングルがいい	
144	00:06:05	メイン垢は移動した!	お邪魔する！可愛いな	
145	00:06:06	周恩来	おかわいいこと	
146	00:06:09	あい	がんばれ！	
147	00:06:09	行方不明	あし！	
148	00:06:14	周恩来	いけー！いけー！	
149	00:06:17	とがま日和	勝利ポーズとかでジャンプしないんですかね…！！	
150	00:06:20	らうらう	草	
151	00:06:20	ほるもん	がんばれ	
152	00:06:25	尾花	SO3のネルのモーションだから遠距離通常ひどかったもんなぁ	
153	00:06:31	太陽サン	みえ	
154	00:06:33	らうらう	姉ちゃん..	
155	00:06:33	あい	流石だ！	
156	00:06:34	海東純一	BANされてしまいますよ！！	
157	00:06:34	なんたら	よし	
158	00:06:35	とがま日和	よし……！	
159	00:06:35	ヘンリーダーガー	ドスケベ姉ちゃん	
160	00:06:35	ほるもん	よしよし	
