行番号	投稿時間	投稿者	メッセージ	スパチャ
127	00:15:52	ジョナサン・グレーン	草	
128	00:15:53	カーマイン	しけてやがるぜ	
129	00:16:05	にけい	ジジイのくいさしと10円	
130	00:16:48	スモーク	草	
131	00:17:57	いぶきんぐ	よく生きてたな…	
132	00:18:23	カーマイン	一回戦ったやつ	
133	00:18:32	リフェ	草	
134	00:18:38	タケノコ男	かっこいい	
135	00:18:56	らうらう	親よりかっこいい	
136	00:19:59	ねこくーる	レベル差結構ありそう	
137	00:20:08	motiyomogi	火力高い	
138	00:20:14	カーマイン	つよい	
139	00:20:15	いぶきんぐ	氷殺でG退治用のスプレー思い出した	
140	00:20:47	リフェ	つよい…	
141	00:21:00	スモーク	回復量が貧弱すぎる…	
142	00:21:40	カーマイン	ぐえー	
143	00:21:42	ねこくーる	火力も防御も足りない感	
144	00:21:43	らうらう	ぐえ	
145	00:21:47	リフェ	ぐえー	
146	00:21:47	カーマイン	かわいい	
147	00:21:47	T.のかね	ぐえー	
148	00:21:51	タケノコ男	つよい	
149	00:21:52	いぶきんぐ	ぐえー	
150	00:22:00	らうらう	れべらげ必須すぎる	
151	00:22:05	山田マシュー	マキナガスとか持ってるとステータス下がるよ	
152	00:22:12	究極ド根性ダイコン	なかなかに厳しいゲームバランス	
153	00:22:42	K IS	自分のステータスが下がるって意味かと	
154	00:25:34	白銀ユリア	おいしいにたまご	
155	00:25:41	ナウ	強い敵しかいないな	
156	00:25:53	カーマイン	おねむ	
157	00:25:54	T.のかね	おねむ	
158	00:25:55	タケノコ男	おねむ	
159	00:25:56	らうらう	おねむ	
160	00:25:59	いぶきんぐ	おねむ	
161	00:26:01	近藤亮	おねむ	
162	00:26:05	白銀ユリア	おねむねむ	
163	00:26:19	ねこくーる	金曜夜＋レベル上げで眠さが倍増	
164	00:27:59	タケノコ男	かわいい	
165	00:28:02	ホワイトラン衛兵	かわいい	
166	00:28:08	JUNY	30分でふにゃふにゃ	
167	00:28:09	カーマイン	かわいい	
168	00:28:15	白銀ユリア	眠そうな大姉ちゃんかわいい	
169	00:28:36	らうらう	前回も同じこと言ってたような気がする	
170	00:28:43	リフェ	ここ越えたら村が燃えるか見れるかな	
171	00:28:50	mori mori	かわいい	
172	00:28:52	スモーク	村が燃えたら目が覚めるよ	
173	00:28:57	T.のかね	草	
174	00:28:58	らうらう	草	
175	00:29:00	motiyomogi	草	
176	00:29:01	ホワイトラン衛兵	草	
177	00:29:01	究極ド根性ダイコン	草	
178	00:29:02	タケノコ男	草	
179	00:29:03	リフェ	草	
180	00:29:03	カーマイン	草	
181	00:29:06	近藤亮	草	
182	00:29:08	ねこくーる	草	
183	00:29:10	JUNY	上げ方が物騒	
184	00:29:10	fire fly	やっぱり声がクウさんに似てる、こんばんわ	
185	00:29:10	ナウ	申し訳ないが村には燃えてもらう	
186	00:29:15	白銀ユリア	🔥🔥🔥🔥村🔥🔥🔥🔥	
187	00:30:23	白銀ユリア	ミリィちゃんみたいなあんまりいない殴打系ヒロイン好き	
188	00:31:02	究極ド根性ダイコン	あと200って意味じゃないかなさすがに	
189	00:31:04	mori mori	草	
190	00:31:04	スモーク	草	
191	00:31:06	タケノコ男	えぇ…	
192	00:31:07	T.のかね	２４３０	
193	00:31:08	Snooker 2	...	
194	00:31:08	近藤亮	草	
195	00:31:23	ナウ	なるほどね	
196	00:31:23	ねこくーる	びっくりした	
197	00:31:24	ホワイトラン衛兵	草	
198	00:31:24	タケノコ男	びっくりした	
199	00:31:33	スモーク	上が今の経験値か	
200	00:32:40	JUNY	貯めるとテクニック棒増えそう	
201	00:32:42	カーマイン	ななめ姉ちゃん	
202	00:33:15	結城晶	忙しい	
203	00:33:16	タケノコ男	かわいい	
204	00:33:32	らうらう	姿勢正してもななめっててかわいい	
205	00:33:44	にけい	エビボクサーに似てる	
206	00:33:45	T.のかね	草	
207	00:33:50	ホワイトラン衛兵	草	
208	00:33:50	カーマイン	草	
209	00:33:52	ナウ	アイカツの話する？	
210	00:33:58	リフェ	草	
211	00:33:58	motiyomogi	草	
212	00:34:10	結城晶	いらないなにも捨ててしまおう	
213	00:34:10	カーマイン	映画の話ししよ	
214	00:34:14	タケノコ男	たしかに	
215	00:34:16	スモーク	お、おう	
216	00:34:21	近藤亮	たしかに	
217	00:34:21	リフェ	たしかに	
218	00:34:27	カーマイン	やったね	
219	00:34:28	白銀ユリア	1と違ってリュード君がいないのは地味に大変かも	
220	00:34:32	Snooker 2	w	
221	00:34:37	mori mori	ｍｊｄ	
222	00:34:54	リフェ	25％アップだっけ	
223	00:35:10	カーマイン	たしかに	
224	00:35:19	らうらう	米amazonは同サービスで1万円くらいだから全然安い	
225	00:35:29	mori mori	もう二段階くらい値上がるやつだ	
226	00:35:37	カーマイン	そんなに	
227	00:35:46	リフェ	あっちは広いから高いのかなぁ	
228	00:37:30	カーマイン	姉ちゃんと実況する用になっちゃってる	
229	00:37:33	リフェ	へー	
230	00:37:36	ねこくーる	ディズニー？	
231	00:39:04	ねこくーる	リュードさん枠のキャラほしい	
232	00:40:04	カーマイン	クラフトワークとかYESとかあった	
233	00:40:23	結城晶	昔はサブカルぶってたんだ...	
