行番号	投稿時間	投稿者	メッセージ	スパチャ
306	00:15:28	カーマイン	なるほどね	
307	00:15:29	東京コノハムシ	巧み	
308	00:15:29	ミワタリ	草	
309	00:15:34	らうらう	よく気づいた	
310	00:15:49	K. u	省エネしないとね…	
311	00:15:59	竹輪	すごい	
312	00:16:18	ジャック・オー	ヒーラー借りられないんだもん…	
313	00:16:59	九代目中山稲五朗	草	
314	00:17:00	いぶきんぐ	草	
315	00:17:02	ジョナサン・グレーン	KBT	
316	00:17:07	八木谷	草	
317	00:17:21	カーマイン	よむだけ	
318	00:17:29	なんたら	いっしょに	
319	00:18:12	ジャック・オー	この艦いつも墜落してるな…	
320	00:18:31	九代目中山稲五朗	せやな	
321	00:19:06	うぇいのる	なるほど	
322	00:19:11	クラックリン	たいへんそう	
323	00:19:50	ねこくーる	めっちゃイヴリーシュ！って言いまくってた記憶	
324	00:19:59	岸辺一徳	リーシュがイセリア説は…	
325	00:20:11	いぶきんぐ	草	
326	00:20:11	タケノコ男	草	
327	00:20:12	チキン肉なし	イヴリースかな？	
328	00:20:14	らうらう	きもちわるい	
329	00:20:18	ジョナサン・グレーン	草	
330	00:20:37	うぇいのる	かわいそ…	
331	00:20:40	桜田紅	かわいそう	
332	00:20:47	motiyomogi	かわいそう	
333	00:20:49	ジョナサン・グレーン	かわうそ…	
334	00:20:49	岸辺一徳	かわいそう	
335	00:20:52	T.のかね	かわいそう	
336	00:20:57	チキン肉なし	かわいそうに	
337	00:21:06	JUNY	おお	
338	00:21:10	岸辺一徳	☆5！	
339	00:21:18	タケノコ男	かっこいい	
340	00:21:20	東京コノハムシ	すごいクオリティ	
341	00:21:21	aarar scsrt	あつい	
342	00:21:21	チキン肉なし	当たりガチャ演出	
343	00:21:33	K. u	アニメーション相変わらずすごい	
344	00:21:44	らうらう	おみず	
345	00:21:45	タケノコ男	おみず	
346	00:22:07	Ami Saika	そうだろうな	
347	00:22:11	ジョナサン・グレーン	おみず	
348	00:22:27	岸辺一徳	あー	
349	00:22:34	いぶきんぐ	なるほど	
350	00:22:44	うぇいのる	かしこい	
351	00:22:49	ジャック・オー	かしこい	
352	00:22:50	motiyomogi	姉ちゃんの予想は当たる	
353	00:22:54	スモーク	あーなるほどね	
354	00:22:56	カーマイン	かしこい	
355	00:22:57	Ami Saika	考察勢やな	
356	00:23:33	eve	かわいい	
357	00:23:33	らうらう	かわいい	
358	00:23:35	岸辺一徳	さっきなかった？	
359	00:23:36	タケノコ男	かわいい	
360	00:23:37	うぇいのる	草	
361	00:23:38	ジョナサン・グレーン	かわいい	
362	00:23:39	motiyomogi	かわいい	
363	00:23:40	ジャック・オー	かわいい	
364	00:23:41	らうらう	ちょんちょん	
365	00:23:43	カギカギ	かわいい	
366	00:23:46	いぶきんぐ	さっきあったきが	
367	00:23:48	じょーげん	かわいい	
368	00:23:48	ミワタリ	かわいい	
369	00:23:49	JUNY	かわいい	
370	00:23:49	カーマイン	かわいい	
371	00:23:52	竹輪	かわいい	
372	00:24:17	スモーク	姉ちゃんフリーまで全部クリアしたんだ	
373	00:24:33	岸辺一徳	デスチューリップ	
374	00:24:42	motiyomogi	おみず	
375	00:24:46	Ami Saika	徹夜で	
376	00:25:07	らうらう	徹夜なんだ・・・	
377	00:25:07	岸辺一徳	同じだよ…	
378	00:25:07	JUNY	コップに箸が入ってそう	
379	00:25:11	うぇいのる	徹夜したんだ…	
380	00:25:15	カーマイン	徹夜で読まないで…	
381	00:25:54	ジョナサン・グレーン	野沢雅子	
382	00:25:57	ジャック・オー	青いおにぎり	
383	00:26:31	カーマイン	かわいそう	
384	00:26:36	うぇいのる	狐の子かわいそ…	
385	00:26:40	いぶきんぐ	かわいい	
386	00:26:40	らうらう	かわいい	
387	00:26:43	ミワタリ	かわいい	
