行番号	投稿時間	投稿者	メッセージ	スパチャ
143	00:41:04	motiyomogi	すごい	
144	00:41:05	ホワイトラン衛兵	つよい	
145	00:41:10	いぶきんぐ	そくしこわい	
146	00:41:12	ねこくーる	かっこいい	
147	00:43:13	ねこくーる	中ボスより2回攻撃の雑魚が怖い	
148	00:43:57	スモーク	ナイス回避	
149	00:44:58	スモーク	草	
150	00:45:02	mori mori	来週からは2だね	
151	00:45:04	なんたら	うまい	
152	00:45:04	リフェ	草	
153	00:45:08	いぶきんぐ	ナイス回避	
154	00:45:59	スモーク	視点遠いな	
155	00:46:04	リフェ	ちら見せなのか…	
156	00:46:09	なんたら	マップ？	
157	00:46:45	motiyomogi	かわいい	
158	00:46:46	りあすて	かわいい	
159	00:46:46	らうらう	かわいい	
160	00:46:49	ホワイトラン衛兵	かわいい	
161	00:46:49	スモーク	草	
162	00:46:55	内海柚	がんばれー	
163	00:48:14	りあすて	無	
164	00:49:24	りあすて	でも姉ちゃんがボスだったらリュードさんだけ狙いたくならない？	
165	00:50:04	カーマイン	草	
166	00:50:15	なんたら	歪んでる	
167	00:50:43	らうらう	くしょ	
168	00:50:47	りあすて	今の声猫みたいで可愛かった	
169	00:51:21	なんたら		￥100
170	00:52:23	motiyomogi	かわいい	
171	00:52:27	カーマイン	かわいい	
172	00:52:27	竹輪	かわいい	
173	00:54:19	ねこくーる	パターンは同じだね	
174	00:55:16	白銀ユリア	おいしいにまたご	
175	00:56:46	らうらう	つよい	
176	00:56:47	東京コノハムシ	やったね	
177	00:56:47	りあすて	マジですか？	
178	00:56:48	T.のかね	まじか	
179	00:56:50	ねこくーる	え？？	
180	00:56:50	なんたら	何	
181	00:56:51	竹輪	つよい	
182	00:56:51	motiyomogi	つよい	
183	00:56:52	ホワイトラン衛兵	つよい…	
184	00:56:52	カーマイン	つよい	
185	00:56:54	カギカギ	つよい	
186	00:56:55	リフェ	すごい	
187	00:56:55	mk 95	やったね	
188	00:56:57	白銀ユリア	つよい	
189	00:56:57	いぶきんぐ	つよすぎる…	
190	00:56:59	究極ド根性ダイコン	つよい	
191	00:57:08	ナウ	死んだわあいつ	
192	00:57:13	内海柚	つよい	
193	00:57:22	りあすて	オイオイオイ	
194	00:57:28	ジャック・オー	つよい	
195	00:57:42	カーマイン	たいしたものですね	
196	00:57:43	ジャック・オー	SO2のバブルローションみたいな？	
197	00:57:55	なんたら	効きそうなのがな…	
198	00:58:17	東京コノハムシ	サガのチェーンソー	
199	00:58:26	カーマイン	おはな大丈夫？	
200	00:58:35	ねこくーる	サクサクだね	
201	00:59:13	motiyomogi	おはな	
202	00:59:29	らうらう	おはなめ	
203	00:59:34	白銀ユリア	おはな	
204	00:59:34	なんたら		￥100
205	00:59:37	カーマイン	大姉ちゃんどこ…	
206	00:59:44	竹輪	ルゥ姉どこ…	
207	00:59:46	ナウ	姉ちゃんどこ・・・	
208	01:00:23	竹輪	マジか	
209	01:02:12	T.のかね	なるほどね	
210	01:02:20	リフェ	なるほど	
211	01:02:20	biggs	おいしい煮玉子	
212	01:03:09	スモーク	まさかのラスダン運ゲー？	
213	01:04:23	なんたら	胴でしょう	
214	01:05:32	motiyomogi	かわいい	
215	01:05:32	竹輪	かわいい！	
216	01:05:34	カーマイン	かわいい	
217	01:05:34	白銀ユリア	かわいい	
218	01:05:34	スモーク	かわいい	
219	01:05:35	カギカギ	かわいい	
220	01:05:38	T.のかね	かわいい	
221	01:05:44	eve	かわいい	
222	01:05:45	なんたら	かうぃい	
223	01:06:13	いぶきんぐ	草	
224	01:06:23	カギカギ	スフォルツァンドも今日で見納めか...	
225	01:06:40	内海柚	今更だけど銃口でタコ殴りにするってかなり滅茶苦茶な技だよね	
226	01:06:57	motiyomogi	つよい	
227	01:07:03	eve	すごい	
228	01:07:05	ねこくーる	めっちゃつよい	
229	01:07:06	なんたら	つよい	
230	01:07:09	カーマイン	つよい	
231	01:07:17	らうらう	つよすぎる	
232	01:07:34	スモーク	やったぜ	
233	01:07:48	内海柚	回復するヒマすら与えられなかった	
234	01:07:57	白銀ユリア	やったでおい！	
235	01:09:13	内海柚	同じ数字だけで9枚だとどうなるんだろ	
236	01:09:52	リフェ	いよいよラスボスかな…	
237	01:10:06	りあすて	裏ボスは８０くらいだよね	
238	01:10:31	スモーク	わかる	
239	01:11:03	mori mori	草	
240	01:11:11	内海柚	柱グロい	
241	01:12:10	内海柚	腐った肉縛り	
242	01:12:20	らうらう	草	
243	01:12:21	T.のかね	草	
244	01:12:25	リフェ	草	
245	01:12:27	カーマイン	草	
246	01:12:35	ナウ	お、ラスボスか？	
247	01:12:41	究極ド根性ダイコン	草	
248	01:12:44	いぶきんぐ	草	
249	01:12:46	ホワイトラン衛兵	草	
250	01:13:13	motiyomogi	野口英世だ！	
251	01:13:13	竹輪	草	
252	01:13:14	ナウ	草	
253	01:13:14	カーマイン	草	
254	01:13:14	スモーク	草	
255	01:13:15	りあすて	サブリミナル野口	
256	01:13:15	T.のかね	草	
257	01:13:17	白銀ユリア	サブリミナル野口	
258	01:13:17	カギカギ	草	
259	01:13:19	ホワイトラン衛兵	草	
260	01:13:20	mk 95	草	
261	01:13:20	mori mori	草	
262	01:13:23	内海柚	草	
263	01:13:25	ねこくーる	草	
264	01:13:28	らうらう	ww	
265	01:13:52	白銀ユリア	この後まだありそうな雰囲気あるよね	
266	01:13:54	カーマイン	進化しそう	
267	01:14:04	なんたら	前座かな	
268	01:14:32	内海柚	まだマルペルシュロで使わなかったパーツ残ってるし	
269	01:14:49	究極ド根性ダイコン	BGMがもう強い	
270	01:14:50	カーマイン	最終決戦味	
271	01:15:23	JUNY	前哨戦っぽい雰囲気	
272	01:15:26	mori mori	我は前座	
273	01:15:28	スモーク	我は前座…	
274	01:15:36	内海柚	我は第一形態・・・	
275	01:16:27	らうらう	BGMがまだまだ本気出してない感じがする	
276	01:16:42	りあすて	ええんやで	
277	01:16:55	JUNY	地味ｯ！	
278	01:16:56	竹輪	ペチペチしてる	
279	01:16:58	りあすて	ﾍﾟﾁ!ﾍﾟﾁ!	
280	01:16:58	いぶきんぐ	前座感がすごい	
281	01:17:00	ナウ	我はラスボスではない・・・	
282	01:17:24	東京コノハムシ	手応えが	
283	01:17:43	らうらう	鼻にしゅってする薬もってないの	
284	01:17:55	にけい	でも超滅破神光だよ？	
285	01:18:20	竹輪	いいのよ	
286	01:18:20	motiyomogi	おはな	
287	01:18:22	JUNY	おはな	
288	01:18:25	内海柚	鼻うがいでもする？	
289	01:18:26	東京コノハムシ	点鼻薬	
290	01:18:26	mk 95	おはな	
291	01:18:33	カーマイン	おはな	
292	01:18:42	白銀ユリア	おはな	
293	01:18:43	スモーク	おのれヒノキ…	
294	01:20:07	りあすて	逆にラスボスともなればどんな技使うんだろう	
295	01:20:33	カギカギ	つよそう	
296	01:20:48	T.のかね	†ジエンドオブエターナルスラッシュ†	
297	01:20:49	せせらぎ	か，かっけェ～	
298	01:20:51	リフェ	星落としたりしそう	
299	01:20:52	内海柚	このシステムでラスボスだと強制デッキシャッフルとか？	
300	01:20:55	スモーク	なんかよくわからないオーラとか出すよね	
301	01:21:23	カギカギ	手札抹殺！	
302	01:21:32	東京コノハムシ	いてつくはどう的な	
303	01:22:57	カギカギ	9混じってるー	
304	01:23:04	竹輪	草	
305	01:23:05	白銀ユリア	もったいない	
306	01:23:06	ナウ	あら	
307	01:23:07	ねこくーる	9になってる…	
308	01:23:08	なんたら	あらら	
309	01:23:09	biggs	おしかった	
310	01:23:09	JUNY	oh	
311	01:23:10	カーマイン	草	
312	01:23:10	リフェ	おしい	
313	01:23:11	いぶきんぐ	あちゃー	
314	01:23:12	motiyomogi	草	
315	01:23:14	八木谷	おしい	
316	01:23:21	スモーク	草	
317	01:23:32	カギカギ	おのれCスティック	
318	01:25:10	motiyomogi	やったか！？	
319	01:25:11	ナウ	やったね！	
320	01:25:12	竹輪	やったね	
321	01:25:13	白銀ユリア	やってない	
322	01:25:13	りあすて	やったか！？	
323	01:25:14	リフェ	やったか！？	
324	01:25:15	スモーク	草	
325	01:25:16	JUNY	やったか！？とか言ってるし…	
326	01:25:16	カギカギ	やったか？！	
327	01:25:18	ホワイトラン衛兵	やったか！？	
328	01:25:19	究極ド根性ダイコン	明らかにラスボスの前座なのだ！	
329	01:25:19	にけい	勝った！クリアおめでとう！	
330	01:25:20	カーマイン	やったか？	
331	01:25:23	東京コノハムシ	やったね	
332	01:25:25	なんたら	やったね	
333	01:25:32	biggs	やったか	
334	01:25:32	ナウ	！？	
335	01:25:49	ナウ	何しに来たこいつら	
336	01:25:52	カーマイン	徒歩で来た	
337	01:26:09	内海柚	あの雑魚の中よくここまで来れたな・・・	
338	01:26:13	白銀ユリア	おじいちゃんも責任感じてるよね	
339	01:26:59	JUNY	えぇ…？	
340	01:27:05	竹輪	え…	
341	01:27:10	ナウ	なんだなんだ	
342	01:27:10	にけい	な、なんだってー！！！	
343	01:27:16	らうらう	え	
344	01:27:18	リフェ	実は死んでた…？	
345	01:27:19	りあすて	え	
346	01:27:23	東京コノハムシ	え！	
347	01:27:23	motiyomogi	既に死んでいた？	
348	01:27:25	ホワイトラン衛兵	えっ	
349	01:27:26	カーマイン	し…死んでる…	
350	01:27:30	内海柚	そういう大事なことはもっと早く言ってほしい	
351	01:27:41	白銀ユリア	ここにきて新事実という	
352	01:28:10	motiyomogi	死者蘇生？	
353	01:28:11	biggs	えぇ・・・？	
354	01:28:26	カーマイン	禁固の技っぽい	
355	01:28:34	りあすて	カードゲームじゃあないんだからさってカードゲームだったわ	
356	01:28:40	竹輪	そんな…	
357	01:28:43	mori mori	草	
358	01:28:54	スモーク	草	
359	01:28:55	リフェ	草	
360	01:28:59	白銀ユリア	父さんも母さんも死んでたんだなぁって	
361	01:29:03	なんたら	そんな！	
362	01:29:14	ナウ	闇	
363	01:29:16	カーマイン	おつらぁい	
364	01:29:25	東京コノハムシ	かなしい	
365	01:29:30	にけい	つまり！どういうことだってばよ！	
366	01:29:53	りあすて	流行り病って	
367	01:29:56	白銀ユリア	流行り病っていってたでしょ！	
368	01:30:19	りあすて	生贄にしたからじゃない？	
369	01:30:22	motiyomogi	草	
370	01:30:22	biggs	草	
371	01:30:25	T.のかね	大姉ちゃん！	
372	01:30:26	ナウ	隙あらば	
373	01:30:26	ホワイトラン衛兵	草	
374	01:30:27	mori mori	草	
375	01:30:29	竹輪	草	
376	01:30:29	フェルマー	それやめて！	
377	01:30:30	スモーク	草	
378	01:30:31	にけい	草	
379	01:30:31	カーマイン	草	
380	01:30:34	内海柚	説得するときにする話のチョイスとしてはどうなんだろうか	
381	01:30:34	リフェ	草	
382	01:30:37	JUNY	↑生贄	
