行番号	投稿時間	投稿者	メッセージ	スパチャ
125	00:01:16	にけい	あなたの名前はクゥ・フラン・ゾーパーです	
126	00:01:18	ナウ	おいしい煮玉子	
127	00:01:27	九代目中山稲五朗	すごい	
128	00:01:29	岸辺一徳	弟がんばえー	
129	00:01:42	カーマイン	なんかやろう	
130	00:01:43	mori mori	戦う以外にないのでは？	
131	00:01:51	しなびた白菜	おいしい煮玉子	
132	00:01:53	EEB	欲しい	
133	00:01:59	九代目中山稲五朗	いいよー	
134	00:02:02	JUNY	戦わなければ生き残れない	
135	00:02:02	パンセポンセ	おいしい煮玉子	
136	00:02:10	ルカクマノコ	おいしい煮玉子	
137	00:02:23	らうらう	戦闘狂かな？	
138	00:02:24	究極ド根性ダイコン	おいしい煮玉子	
139	00:02:27	ルカクマノコ	いますー	
140	00:02:31	ひとーん	おいしい煮玉子	
141	00:02:32	ホワイトラン衛兵	もげりんいます	
142	00:02:53	らうらう	ちらちらかわいい	
143	00:02:57	ルカクマノコ	仕事から走って帰った甲斐あった！	
144	00:03:07	にけい	やったぜ	
145	00:03:08	タケノコ男	がんばえー	
146	00:03:18	ヘンリーダーガー	弟達による姫プレイが始まる	
147	00:03:18	らうらう	​がんばえ	
148	00:03:18	カーマイン	姉ちゃんと弟の対決？	
149	00:03:18	aarar scsrt	がんばえー	
150	00:03:22	こみこ	姉ちゃんの作戦が光る	
151	00:03:23	ジョナサン・グレーン	がんばえー！	
152	00:03:27	カギアカギ	がんばえー	
153	00:03:30	近藤亮	がんばれー！	
154	00:03:33	ねこくーる	がんばれー！	
155	00:03:34	カーマイン	かっこいい	
156	00:03:48	にけい	姉ちゃんの指揮が光る	
157	00:04:07	カーマイン	あとは流れで	
158	00:04:10	桜田紅	作戦：勝とうぜ！	
159	00:04:15	ジョナサン・グレーン	チーム煮玉子ファクションの復活だぜ！	
160	00:04:29	ルカクマノコ	かわいいは正義	
161	00:04:36	らうらう	勝ったな	
162	00:04:46	EEB	満足するしかねぇ！	
163	00:04:51	こみこ	バランス良い！高評価！	
164	00:04:58	タケノコ男	最強じゃん	
165	00:05:04	らうらう	かわいい	
166	00:05:05	カーマイン	勝ったなガハハ	
167	00:05:11	スモーク	かわいい	
168	00:05:15	九代目中山稲五朗	幼女とグルおじへの謎の信頼	
169	00:05:23	ヘンリーダーガー	かわいい	
170	00:05:32	カギアカギ	かわいい	
171	00:05:39	にけい	作戦：おまかせ	
172	00:05:42	らうらう	指揮官「おまかせします」	
173	00:05:52	スモーク	姉ちゃんが指揮官じゃないのか	
174	00:06:02	しなびた白菜	いきなりスワップなんか	
175	00:06:08	桜田紅	かしこい	
176	00:06:08	タケノコ男	なるほど	
