行番号	投稿時間	投稿者	メッセージ	スパチャ
181	00:08:38	究極ド根性ダイコン	わるそう	
182	00:08:38	フェルマー	２は洗練されてるけどお遊びが少ないのがちょっと寂しい	
183	00:08:42	カーマイン	一作目主人公がアウトローで二作目主人公が組織の一員で始まるってよく見る気がする	
184	00:08:51	スモーク	帝国側なのに翼あるんだ	
185	00:09:08	りあすて	マジじゃん草	
186	00:09:30	カーマイン	なにっ	
187	00:09:33	究極ド根性ダイコン	誰じゃ！？	
188	00:09:34	ジョナサン・グレーン	おいしい煮玉子	
189	00:09:35	山田マシュー	クーデター？	
190	00:09:39	らうらう	バッドエンド？	
191	00:09:41	T.のかね	オーガン死ぬのかな…	
192	00:09:43	スモーク	草	
193	00:09:43	竹輪	草	
194	00:09:43	JUNY	さーせん	
195	00:09:45	いぶきんぐ	前作の20年後じゃなかったっけ	
196	00:09:47	カーマイン	草	
197	00:09:48	motiyomogi	草	
198	00:09:48	ホワイトラン衛兵	草	
199	00:09:49	リフェ	草	
200	00:09:58	水澤悠仮面ライダーアマゾンオメガ	タイミングぴったりで草	
201	00:10:08	カーマイン	これ五部アニメのボスの声かな	
202	00:10:17	山田マシュー	20年前だよ	
203	00:10:30	カーマイン	わかんないけど	
204	00:10:48	JUNY	リュードくん失脚してなくて良かった	
205	00:10:52	近藤大輔	じゃあこの任務は成功する感じかな	
206	00:11:01	いぶきんぐ	前で合ってたのか…すまねぇ	
207	00:11:02	水澤悠仮面ライダーアマゾンオメガ	FF感めちゃめちゃ出てる！😲	
208	00:11:15	りあすて	FF6っぽい	
209	00:11:15	リフェ	前作キャラは誰か出るのかなぁ	
210	00:11:16	ぷるるちゃん	て気がついたらうさ耳が	
211	00:11:34	ぷるるちゃん	ドロドロだよね	
212	00:11:55	らうらう	☆が強烈すぎる	
213	00:11:58	水澤悠仮面ライダーアマゾンオメガ	ﾎﾞﾄﾞﾎﾞﾄﾞだよね😃	
214	00:12:18	カーマイン	😉☆	
215	00:12:40	motiyomogi	草	
216	00:12:41	竹輪	草	
217	00:12:43	究極ド根性ダイコン	わかりやすいチュートリアル	
218	00:12:45	スモーク	チュートリアル草	
219	00:12:45	JUNY	っ古い水のマグナス	
220	00:12:45	リフェ	悠長だなぁ	
221	00:12:45	K IS	草	
222	00:13:06	ぷるるちゃん	水をかけてくれ	
223	00:13:07	らうらう	？	
224	00:13:12	りあすて	まあ水って重いから・・・	
225	00:13:22	竹輪	草	
226	00:13:24	水澤悠仮面ライダーアマゾンオメガ	消火器もないクソブラック組織は草	
227	00:13:28	八木谷	草	
228	00:13:33	カーマイン	草	
229	00:14:08	リフェ	固定値だったもんね	
230	00:14:16	スモーク	MPってあったけ	
231	00:14:16	マルピギア	2は確か戦闘終わると自動で全回復するシステムだったはず	
232	00:14:32	竹輪	ありがたい	
233	00:14:37	フェルマー	米炊くだけで2000回復するしな	
