行番号	投稿時間	投稿者	メッセージ	スパチャ
266	00:11:00	ふかちゃんチャンネル	ゴーストタイプか	
267	00:11:00	じょーげん	あなをほりまくるなぁ	
268	00:11:01	もみじおろし	四天王手取り10万円説	
269	00:11:04	らうらう	初見撃破いけるのでは・・・・？	
270	00:11:10	ちぇるみ	世知辛いのじゃ	
271	00:11:11	内海柚	金銀で四天王何人変わってるんだっけ	
272	00:11:11	肉赤子ちゃんPB	ともだちで先攻とってくのが吉か？	
273	00:11:13	K. u	高S持ちがおおいよー	
274	00:11:14	ふかちゃんチャンネル	ここは鬼門だな	
275	00:11:22	かたもく	お、最初撃破した？	
276	00:11:30	artemis white	怪しい光と催眠術うざすぎ問題	
277	00:11:32	うぇいのる	ぎえぴーが優秀ゾパね…	
278	00:11:33	habanero	ゴルバットだけともだちに頼もう	
279	00:11:41	じょーげん	かわいがられてるかなぁ？	
280	00:11:44	Garden	浮遊ないからいけそう	
281	00:11:44	タミー	キクコは年金泥棒	
282	00:11:49	ふかちゃんチャンネル	ゲンガー、ゴーストとか	
283	00:11:56	天然ステルス	どくタイプだからじめんでやれる	
284	00:11:57	Eトマト	ロケット団はポケモン作ってましたね	
285	00:11:58	Ar gon	キクコかっこいい	
286	00:12:03	mori mori	まるい	
287	00:12:03	/バンギ 山本	トラウマ	
288	00:12:03	暁刹那	朝食作ってたら始まってた(￣∀￣)	
289	00:12:07	周恩来	ゲンガーかわいい	
290	00:12:13	岸辺一徳	ゴルバットおるよ	
291	00:12:14	佐藤仁	おしい	
292	00:12:18	なる	もやもやしてる感じいい	
293	00:12:18	ふーばー	影の使い方いい	
294	00:12:18	じょーげん	ひかえめな回復…	
295	00:12:24	Eトマト	頑丈かな	
296	00:12:29	あい	いけそう	
297	00:12:34	K. u	これならいけそう	
298	00:12:36	うぇいのる	給料安いのかな…	
299	00:12:39	ふかちゃんチャンネル	意外と頑丈だなゲンガー	
300	00:12:46	ふかちゃんチャンネル	ともだち有能	
301	00:12:56	あい	給料少ないんだね	
302	00:12:57	らうらう	ある	
303	00:12:57	Eトマト	最近は即ライフマックス	
304	00:12:58	Garden	あるある	
305	00:13:00	佐藤仁	わかる	
306	00:13:05	mori mori	未だによだれの雄姿を見ていない	
307	00:13:16	ちぇるみ	半端に削ったせいでPP浪費あるある	
308	00:13:21	キタカシ	ゴーストにも穴はあるんだよなぁ	
309	00:13:28	じょーげん	２発だねぇ	
310	00:13:30	Eトマト	四天王ですらいいキズぐすりしか買えないってカントー地方貧乏か？	
311	00:13:33	/バンギ 山本	特性っていつからあるの？	
312	00:13:38	らうらう	草	
313	00:13:42	あい	どくどくゆめくい	
314	00:13:43	キタカシ	あるある	
315	00:13:44	うぇいのる	ええ…	
316	00:13:48	Garden	えぇ…	
317	00:13:50	ちぇるみ	こんらんきたぁ	
318	00:13:56	K. u	テク坊！	
319	00:14:00	ジョナサン・グレーン	四天王の技構成滅茶苦茶すぎる…	
320	00:14:00	ふかちゃんチャンネル	この時からポケモンを引っ込めることできたのか	
321	00:14:01	あい	かった	
322	00:14:01	肉赤子ちゃんPB	ああああ	
323	00:14:01	らうらう	てくぼー	
324	00:14:02	周恩来	がんばれテクぼう！	
325	00:14:03	じょーげん	かったな	
326	00:14:05	aoringo	よし	
327	00:14:05	うぇいのる	テクぼう…	
328	00:14:06	ふーばー	勝ったな	
329	00:14:07	近藤亮	よしよし	
330	00:14:07	ブロア	やったぜ	
331	00:14:07	ファイ鯖	やったぜ	
332	00:14:07	mori mori	つおい	
333	00:14:09	Eトマト	解けるのはっやい	
334	00:14:10	habanero	おお	
335	00:14:14	じょーげん	きりさいていけー	
336	00:14:14	タケノコ男	よし	
337	00:14:16	ふかちゃんチャンネル	よしよし	
338	00:14:16	うぇいのる	やったー	
339	00:14:19	肉赤子ちゃんPB	テクぼう最強！テクぼう最強！	
340	00:14:21	ねこくーる	いけそう	
341	00:14:21	周恩来	よしよし	
342	00:14:23	めるカバ	よゆー	
343	00:14:25	K. u	きりさく強い	
344	00:14:28	近藤亮	いけそう	
345	00:14:28	Garden	サクサクやね	
346	00:14:28	ふかちゃんチャンネル	テクぼうつよ	
347	00:14:30	ジョナサン・グレーン	てくぼう強い	
348	00:14:31	SyG TTT	このレベル差でなんとかなってるの凄いな	
349	00:14:32	周恩来	勝ったな風呂入ってくる	
350	00:14:33	はこ	余裕をもって勝利	
351	00:14:33	Ar gon	毒毒 夢喰い あやピカ 攻撃技...	
352	00:14:34	佐藤仁	いけるいける！	
353	00:14:34	aoringo	よし	
354	00:14:39	りこった	余裕っすね	
355	00:14:48	あい	とりあえず波乗りして遊ぼう	
356	00:14:48	Eトマト	回復しなくて大丈夫？	
357	00:14:49	うぇいのる	最初の2体が強いゾパね…	
358	00:14:51	ふかちゃんチャンネル	お！	
359	00:14:53	ブロア	四天王は5人だろ！	
360	00:14:56	SyG TTT	いよいよラストバトルだ	
361	00:14:58	竹本カキフライ	おっそうだな	
362	00:14:59	ファイ鯖	四天王は最後だね	
363	00:15:01	ボン	お、そうだな！	
364	00:15:02	habanero	最初ギャラドスでしょ	
365	00:15:04	オトナリさん家	四天王が４人なわけないだろ！	
366	00:15:05	御早和杯	四天王（５人）	
367	00:15:05	暁刹那	今思うと建物の構造やべーな	
368	00:15:05	じょーげん	初手ギャラか	
369	00:15:06	内海柚	キクコ若い頃はサバサバ系美人だったんだろうなぁ	
370	00:15:09	ツバメ	チートドラゴン	
371	00:15:11	肉赤子ちゃんPB	ドラゴン使いだから氷技だけあれば余裕だな！	
372	00:15:13	ふかちゃんチャンネル	ドラゴンタイプだけど	
373	00:15:13	草ぺんぺん	四天王最後とひとりだー（）	
374	00:15:14	ジョナサン・グレーン	チート使い！チート使いじゃないか！	
375	00:15:17	mori mori	ぎえぴーMVPでは？	
376	00:15:22	aoringo	ラストだ	
377	00:15:23	ふかちゃんチャンネル	れいとうビームでワンパン	
378	00:15:27	ブロア	陰キャ同士かよ	
379	00:15:28	Garden	きみがいんキャ！	
380	00:15:28	じょーげん	どっちも陰キャ	
381	00:15:28	尾花	大体４人の四天王	
382	00:15:31	やたごかわはす	そうか！きみがインキャ！	
383	00:15:37	ゴギガガガギゴ	伝説って？	
384	00:15:37	Ar gon	人に向かって破壊光線打ちそう	
385	00:15:38	Eトマト	伝説って？	
386	00:15:38	SyG TTT	陰キャっぷりよ	
387	00:15:39	ちぇるみ	眼を合わせないの草	
388	00:15:46	ナウ	ああ！	
389	00:15:49	ジョナサン・グレーン	いんキャ！	
390	00:15:50	じょーげん	煽るやん…	
391	00:15:51	mori mori	タイプ一致技ないだろ！	
392	00:15:51	「とまと」	いんきゃｗｗ	
393	00:15:51	もい	ああ！	
394	00:15:52	らうらう	いんきゃ煽りがひどい	
395	00:15:54	ツバメ	陰キャＶＳ陰キャ	
396	00:15:54	近藤亮	めっちゃ煽る	
397	00:15:55	暁刹那	公式チーター	
398	00:15:55	ファイ鯖	最後ただの煽り	
399	00:15:56	草ぺんぺん	ただの悪口で草	
400	00:15:56	たんこぶ	煽りがすごい	
401	00:16:00	せせらぎ	ドラゴン…？	
402	00:16:01	めるカバ	みず ひこう	
403	00:16:02	ねこくーる	煽りスキルが高い	
404	00:16:07	竹本カキフライ	初手飛行	
405	00:16:08	ナウ	奇しくも同じポケモン	
406	00:16:08	肉赤子ちゃんPB	ギャラドスがドラゴンタイプってマジ？	
407	00:16:10	らうらう	ぎええええええ	
408	00:16:10	neiteng	これが世界レベルの煽りか	
409	00:16:10	mori mori	ギャラドスはドラゴンタイプでは	
410	00:16:11	ブロア	やばい	
411	00:16:13	ちぇるみ	ほげえええええ	
412	00:16:14	天然ステルス	しねしねこうせん！	
413	00:16:15	K. u	ｸﾞﾜｰっ	
414	00:16:17	タケノコ男	名前呼ばれただけで煽りになる	
415	00:16:18	ふーばー	耐えた！	
416	00:16:19	りこった	ともだちえらい	
417	00:16:19	うぇいのる	ぐえー	
418	00:16:21	近藤亮	うわああああ	
419	00:16:21	ナウ	さすがともだち	
420	00:16:21	mori mori	あぶ	
421	00:16:22	Eトマト	踏ん張った！	
422	00:16:22	ブロア	トモダチツヨイ！	
423	00:16:22	佐藤仁	セーフ！	
424	00:16:24	Garden	さすとも	
425	00:16:25	周恩来	えらい！	
426	00:16:27	めるカバ	えらい	
427	00:16:27	ブロア	えらい	
428	00:16:27	たんこぶ	うおおおおおおおおおおお	
429	00:16:29	うぇいのる	えらいぞ	
430	00:16:29	neiteng	えらい！	
431	00:16:29	ちぇるみ	ともだちえらい！！	
432	00:16:29	あい	さすとも	
433	00:16:29	草ぺんぺん	えらい！	
434	00:16:30	はるにれ	あぶない	
435	00:16:30	ジョナサン・グレーン	えらいぞー♡	
436	00:16:30	_ Die	さすがともだち	
437	00:16:31	ふかちゃんチャンネル	初手からはかいこうせんw	
438	00:16:31	肉赤子ちゃんPB	えらい	
439	00:16:31	猫神楽	ともだちえらい	
440	00:16:32	aoringo	えらい	
441	00:16:32	岸辺一徳	さすがともだち	
442	00:16:34	あまいさい	えらい	
443	00:16:34	らうらう	ともだちゆうのうすぎる	
444	00:16:34	ねこくーる	えらい	
445	00:16:36	はこ	耐えれるのえらい	
446	00:16:37	近藤亮	ともだちっていいもんですね	
447	00:16:39	Eトマト	流石ともだち！	
448	00:16:40	弐号。あくじき	さすとも	
449	00:16:41	ふかちゃんチャンネル	ともだちえらい♥	
450	00:16:46	うぇいのる	えらい♥	
451	00:17:01	ファノン	羽振りがいいな	
452	00:17:04	ナウ	よーし	
453	00:17:06	ゴギガガガギゴ	いいぞ	
454	00:17:06	aoringo	よし	
455	00:17:07	ブロア	勝ち申した	
456	00:17:07	はるにれ	おお	
457	00:17:07	肉赤子ちゃんPB	うおおおおお	
458	00:17:09	mori mori	後手回復とかひきょうでは？	
459	00:17:10	あい	いけるぞ	
460	00:17:10	近藤亮	いいね	
461	00:17:10	はこ	つよい	
462	00:17:11	もみじおろし	すごいキズぐすり使うしワタルだけ給料高いのかな	
463	00:17:11	ファイ鯖	よし	
464	00:17:12	たんこぶ	いいぞお	
465	00:17:14	草ぺんぺん	勝ったな	
466	00:17:18	タケノコ男	おおおお	
467	00:17:21	ジョナサン・グレーン	初代の氷つっよいつっよい	
468	00:17:22	/バンギ 山本	デスビーム	
469	00:17:22	じょーげん	金銀だねぇ	
470	00:17:27	ナウ	ハクリュー２体のカイリュー１体	
471	00:17:28	りこった	カイリュー３体は金銀ですね	
472	00:17:30	Eトマト	アルティメットハクリュー出てきそう	
473	00:17:36	佐藤仁	初代ドラゴンポケモン全然いないよね	
474	00:17:36	K. u	ハクリュー２にカイリュー１とギャラドスプテラだっけ？	
475	00:17:36	SyG TTT	グワーッ	
476	00:17:37	周恩来	よしよし	
477	00:17:43	aoringo	えらい	
478	00:17:45	うぇいのる	強いゾパ…	
479	00:17:49	ふかちゃんチャンネル	ぎえぴーえらい！	
480	00:17:49	らうらう	ぎえぴーやっぱつよいゾパね・・・	
481	00:17:55	天然ステルス	ともだち	
482	00:17:57	肉赤子ちゃんPB	プテラがドラゴンタイプってマジ？	
483	00:18:06	じょーげん	なみのりありやでぇ	
484	00:18:10	ナウ	ともだちがHP万端なら・・・	
485	00:18:12	ブロア	プテラろくな技使ってこなかったような	
486	00:18:15	Ar gon	友達を信じろ！	
487	00:18:15	ふかちゃんチャンネル	だえきいけ	
488	00:18:21	りこった	草	
489	00:18:23	ちぇるみ	回復！	
490	00:18:24	Garden	草	
491	00:18:25	mori mori	草	
492	00:18:26	aoringo	きつい	
493	00:18:27	habanero	これは厳しい	
494	00:18:31	うぇいのる	うーん…	
495	00:18:38	周恩来	よしよし	
496	00:18:43	ふかちゃんチャンネル	ひるむ率高い	
497	00:18:48	肉赤子ちゃんPB	いざとなったらだえき盾にして	
498	00:18:49	ちぇるみ	いった！	
499	00:18:50	周恩来	いったあああ	
500	00:18:50	Eトマト	やったね！	
501	00:18:52	ふーばー	さすぎえ	
502	00:18:53	オトナリさん家	ぎえぴーつよ	
503	00:18:55	佐藤仁	えらいぞ！	
504	00:18:56	たんこぶ	やるねえ！	
505	00:19:01	りこった	カイリューかわいい	
506	00:19:07	Eトマト	耐えるか？	
507	00:19:08	neiteng	えらい	
508	00:19:09	あい	えらい	
509	00:19:09	りこった	草	
510	00:19:09	らうらう	ああああああああああ	
511	00:19:09	ブロア	ええ・・	
512	00:19:09	近藤亮	あああああああああああ	
513	00:19:09	ふーばー	草	
514	00:19:10	mori mori	あっぶあっぶ	
515	00:19:10	じょーげん	カイリュー はかいこうせん	
516	00:19:10	ふかちゃんチャンネル	ワンパン	
517	00:19:10	ちぇるみ	はずれんのかい！！	
518	00:19:11	ブロア	かわいい	
519	00:19:12	うぇいのる	ええ…	
520	00:19:12	まみすば	えらくない！	
521	00:19:12	ナウ	草	
522	00:19:12	オトナリさん家	草	
523	00:19:12	草ぺんぺん	草	
524	00:19:13	SyG TTT	あああああああああああああああ	
525	00:19:15	らうらう	やったぜ	
526	00:19:16	尾花	はかいこうせんだいすきだな	
527	00:19:17	はこ	ここで外してしまううううう	
528	00:19:17	竹本カキフライ	悲痛な叫び	
529	00:19:18	Ar gon	なんでや	
530	00:19:18	タケノコ男	ヤバい	
531	00:19:25	Garden	また0.4%引いてる…	
532	00:19:25	周恩来		￥100
533	00:19:29	マーキングおじさん	いける	
534	00:19:30	周恩来	ああああああ	
535	00:19:32	たんこぶ		￥100
536	00:19:33	Eトマト	まだ流石に硬い	
537	00:19:34	ふかちゃんチャンネル	れいとうビームって命中率100じゃなかった件	
538	00:19:35	aoringo	よし	
539	00:19:38	オトナリさん家	やばくえn	
540	00:19:39	mori mori	草	
541	00:19:40	なる	おちる	
542	00:19:41	じょーげん	よゆー	
543	00:19:42	近藤亮	これ無理では	
544	00:19:44	ちぇるみ	あああああああああああ	
545	00:19:45	ふーばー	ぎえぴー！	
546	00:19:45	りこった	あー	
547	00:19:46	スモーク		￥100
548	00:19:46	neiteng	かなしい	
549	00:19:47	ジョナサン・グレーン	ぐえー	
550	00:19:48	うぇいのる	ぎえぴー！	
551	00:19:48	_ Die	うぎゃー	
552	00:19:49	周恩来	うわあああ	
553	00:19:49	肉赤子ちゃんPB	ああああ	
554	00:19:49	habanero	無反動	
555	00:19:49	草ぺんぺん	うあああああ	
556	00:19:50	Eトマト	ギエピー!!	
557	00:19:50	タケノコ男	ギエピー！	
558	00:19:50	aoringo	あっ	
559	00:19:51	ゴギガガガギゴ	あっ	
