行番号	投稿時間	投稿者	メッセージ	スパチャ
123	00:00:23	さらしな	お	
124	00:00:23	低反発忠則	これかぁ	
125	00:00:23	佐藤蛾次郎	BANされた？	
126	00:00:23	m m	こんばわ	
127	00:00:24	村上春樹	ｷﾀ━━━━(ﾟ∀ﾟ)━━━━!!	
128	00:00:24	にけこん	あっ	
129	00:00:24	さくらみず	来たあ！！	
130	00:00:24	KTY	もうはじまっとる！	
131	00:00:24	ふかふかマスク	きたー	
132	00:00:24	けんと	きた	
133	00:00:25	如月諒	やべーぞ！！	
134	00:00:25	ぼたもん	きたわね	
135	00:00:25	marupop	はじまたー！	
136	00:00:25	DRDR	きたあああ	
137	00:00:25	RY U	こんばんわー	
138	00:00:25	サラダヤマト	ひっどいコラボ名で草	
139	00:00:25	Alias[えいりあす]Teshi[てし]	！？	
140	00:00:26	れたれたす	草	
141	00:00:26	レオン	まってましたぁ	
142	00:00:26	景/K.	きたー	
143	00:00:26	kurokuma	大佐ぁ！	
144	00:00:27	始祖くらげ	きた！	
145	00:00:28	佐藤ぽんこつ犬	開幕BANはよ	
146	00:00:28	周恩来	きたああああああ	
147	00:00:29	シエラ	あ	
148	00:00:29	てきとう	終わりの始まりだぁ	
149	00:00:29	ヴァンダイン	きたーーー	
150	00:00:29	Theia	始まった！！！	
151	00:00:29	potage10	始まってた！？	
152	00:00:29	犬薺。	ｷﾀｰ!!!!	
153	00:00:29	飼主.owner _blkbrudog	大佐ァ！	
154	00:00:29	斉藤マナ	こんばんはー	
155	00:00:30	しるびあサチオ	きたのだ	
156	00:00:30	むさし	BANRTAときいてとんできました	
157	00:00:31	やよん	なんだこのメンツはぁ！	
158	00:00:31	天地煉	今北産業	
159	00:00:31	はらまき	きたああ	
160	00:00:31	PulsedPolis	すげえ…	
161	00:00:32	鉄火巻団団長	大佐ァ！ホワイトアルバムとは通ですね！	
162	00:00:32	推すマン	おはこんばんちわ	
163	00:00:32	dez508	きたきた	
164	00:00:33	ぷるる	大佐ァ！好き	
165	00:00:33	ズーズー	こんばんは	
166	00:00:33	ヨモギ	こんばんはー	
167	00:00:33	Owen Lin	全員分MODかｗｗｗｗ	
168	00:00:33	りこった	こんばんはー！	
169	00:00:33	えびなチャンネル	神回	
170	00:00:33	こすふぃん	全員分MOD入れたのかやっぱり	
171	00:00:33	s s	こんばんはー	
172	00:00:34	1 5	来たああああ	
173	00:00:34	タマたま	きた	
174	00:00:35	虚空 零	こんばんはぁ〜	
175	00:00:35	半額おてだま	！？	
176	00:00:35	タコスドン	はじまた！	
177	00:00:35	ももじろう	きたあああああああ	
178	00:00:35	R. Sisn	奇跡のカーニバル 開幕だ	NT$150.00
179	00:00:36	あます	こんばんわ	
180	00:00:36	TsuKada	ぬれぬれじゃねえかよ	
181	00:00:36	アリス	すげえ	
182	00:00:36	Σ- 12	ついに来てしまった也。	
183	00:00:36	網目_模様	こんばんはー（ｷﾀ――(ﾟ∀ﾟ)――!!	
184	00:00:36	Marisael Monaca_Lucifero	きたあああああああああああああ	
185	00:00:36	Semi	大魔王様が来た！貴重なツッコミ役だ！！	
186	00:00:37	由良	待ってたぞーーー	
187	00:00:37	ディターミン	きたー	
188	00:00:37	uraraうらら	ヒヤッは～～ー	
189	00:00:37	くろなぎ	なんかさっそくヤバくない	
190	00:00:37	かみだよ.	きたー！	
191	00:00:37	SS SS	おおおお	
192	00:00:37	むぎやちゃんねる	こんばんはー！	
193	00:00:37	うずうず	こんばんは	
194	00:00:37	湯葉	きたわね	
195	00:00:37	村人	来たー	
196	00:00:38	シーサイド	きたのだ	
197	00:00:38	potage10	おねーちゃんＭＯＤ！！！	
198	00:00:39	キッサ	きた！	
199	00:00:39	つみっく	今日は豪華すぎないか	
200	00:00:40	Parstar 3732	きたああああああああ	
201	00:00:40	八木谷	絵面で草	
202	00:00:40	Zenmai	イヤホンの準備をしないと…！	
203	00:00:40	みね	やったーーーーーーーー	
204	00:00:40	箱推しデーモン	きたあああ	
205	00:00:41	真面目なあっくん	こんばんは	
206	00:00:41	fairy Diary	こんばんわー！	
207	00:00:42	Tマヨマヨ	なんだこの声	
208	00:00:42	たり	すげえ	
209	00:00:42	らうらう	草	
210	00:00:42	猫町	来てしまった…	
211	00:00:43	那。	きたあああああ	
212	00:00:43	リンぐだお	こんばんは〜！	
213	00:00:43	ナッツ店長	あっこれはだめですね（）	
214	00:00:43	rytjak ejrna	こんばんは	
215	00:00:43	ラークラーク	こんばんわ	
216	00:00:44	コロ鈴の実	こんばんわＢＡＮ盛り	
217	00:00:44	あっくん大魔王	あぁ凄い！	
218	00:00:44	こみこ	モデル凄い！	
219	00:00:45	こーげん	こんばんはー	
220	00:00:45	おくら	こんばんはー！	
221	00:00:45	yuuki	全員分のモデルきたあああ！	
222	00:00:45	レプラ	おお	
223	00:00:45	未定	すげー！	
224	00:00:45	しるば	こんばんはー	
225	00:00:45	ナウ	再現率すげえ	
226	00:00:46	カマキリ星人	こんばんは	
227	00:00:46	DOESアメン	こんばんは	
228	00:00:46	Aさん	変なの見えてる…	
229	00:00:46	しおん提督	きた！	
230	00:00:47	リョウ	こんばんは	
231	00:00:47	しまこ	あっ	
232	00:00:47	ぼたん	こっmなんはー	
233	00:00:47	シノ	距離感草	
234	00:00:47	イリアス	俺達の姉ちゃんがねちょねちょになると聞いて	
235	00:00:48	ナナコ	滑ってるｗ	
236	00:00:48	究極ド根性ダイコン	開幕喘ぎ	
