行番号	投稿時間	投稿者	メッセージ	スパチャ
226	00:04:52	馬の骨に念仏	姉ちゃん強い！	
227	00:04:55	せせらぎ	リンクさん…がんばって	
228	00:04:56	バーフ2世	不動！	
229	00:04:59	尾花	サンドバッグかな？	
230	00:04:59	あい	もう細かいこと覚えてないや	
231	00:04:59	Eトマト	上と下のBはあるの？	
232	00:05:05	かたもく	ここストーム発生するんだっけ？	
233	00:05:08	霜月翔生希	コピー使え	
234	00:05:11	バリ島のサボテン	一方的にボコる姉ちゃん	
235	00:05:13	やたごかわはす	遊んでやがるぞリンク	
236	00:05:13	mk 95	さす姉	
237	00:05:13	ミワタリ	姉ちゃん強い！	
238	00:05:17	らうらう	はじき嫌い	
239	00:05:24	ジュンペイ	ﾖｯｼｰﾖｯｼｰﾖｯｼｰ	
240	00:05:25	馬の骨に念仏	姉ちゃん強すぎる！高評価！	￥2,000
241	00:05:28	紬たまご Vtuberを見守る	懐かしい	
242	00:05:32	天然ステルス	CV檜山のリンク	
243	00:05:38	Eトマト	ヨッシーアイランドから読んで来たのかな？	
244	00:05:40	TheiA -OD	上だよ	
245	00:05:41	周恩来	ファイナルカッター使わんの？	
246	00:05:42	フレイムリンクス	Cボタンで出来なかったっけ？	
247	00:05:43	20分ねずみ	ｃボタンでもジャンプできるよ	
248	00:05:43	ミワタリ	ﾏｫｫｫｫｫ	
249	00:05:44	mk 95	cボタンでジャンプできるよー	
250	00:05:46	らうらう	上だったような	
251	00:05:47	べるべる	c上でもジャンプできないっけ	
252	00:05:52	やたごかわはす	辛辣な姉ちゃん	
253	00:05:53	なんたら	△の上かスティック上弾きかな？	
254	00:05:56	Nanzi Mazi	Cボタン	
255	00:05:59	mimi mimi	Cボタン全部ジャンプじゃなかったかな	
256	00:06:00	かたもく	Cボタンの方が使いやすいよ	
257	00:06:05	霜月翔生希	ショートジャンプは基本	
258	00:06:11	バリ島のサボテン	姉ちゃん弱いものいじめ？	
259	00:06:21	TheiA -OD	強い	
260	00:06:25	かたもく	バンパーなつかし！	
261	00:06:25	もっぃ	ノーダメすげええええ	
262	00:06:26	Eトマト	動物愛護団体の者ですが	
263	00:06:30	タケノコ男	やりおる	
264	00:06:30	あい	まずは操作思い出そう	
265	00:06:30	ゼッケン	上はじきジャンプだと誤爆がね	
266	00:06:30	真月ポン太	ｃは全部ジャンプだったような	
267	00:06:31	aru ku	すでに弟に不安が走っております	
268	00:06:33	近藤亮	ノーダメだあああああ	
269	00:06:49	霜月翔生希	ここのフォックスうざいよね	
270	00:06:52	周恩来	一方的すぎる…	
271	00:06:58	もっぃ	スマブラという文化	
272	00:07:00	バーフ2世	サンドバッグw	
273	00:07:04	とりにく	微妙に操作感悪いの昔のゲームだなって	
274	00:07:07	Eトマト	レベル1かな？	
275	00:07:11	馬の骨に念仏	おいおい姉ちゃん強すぎかぁ？	
276	00:07:12	ブロア	おいしい煮玉子	
277	00:07:14	なんたら	アピールしないの？	
278	00:07:14	やたごかわはす	スマブラという文化がない時代	
279	00:07:14	こみこ	地味すぎる殴り合い	
